	BreastCarcinoma(WTSI,UK)	Melanoma	Chronic lymphocytic leukaemia	Acute myeloid leukemia	Leukemia/T-ALL	T-cell ALL	BladderUrothelialCarcinoma(TCGA,US)	Myeloid leukemia	Hepatocellular carcinoma	GastricCancer(CCGC,CN)	Colorectal adenocarcinoma	LiverCancer(NCC,JP)	BreastInvasiveCarcinoma(TCGA,US)	Small cell lung cancer	Low_Grade_Glioma	Breast Cancer	RectumAdenocarcinoma(TCGA,US)	Pancreatic	PediatricBrainTumors(DKFZ,DE)	Myeloma	Medulloblastoma	CervicalSquamousCellCarcinoma(TCGA,US)	Hypodiploid_ALL	MalignantMelanoma(WTSI,UK)	Prostate	ColonAdenocarcinoma(TCGA,US)	LiverCancer(RIKEN,JP)	ccRCC	Lung	UterineCorpusEndometrioidCarcinoma(TCGA,US)	ProstateCancer(OICR,CA)	Colorectal
hsa-miR-5571-5p	0.05	-0.33	0.0	0.0	0.0	0.67	4.08	0.0	0.0	4.25	0.4	4.1561	0.0	-0.22	0.0	-4.4408920985e-16	0.0	-2.91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.57	0.603333333333	0.0	0.0	-1.195	2.12	-3.86
hsa-miR-5572	0.0	2.18	0.0	0.0	2.77	-0.08	0.4	0.01	0.02	0.0	11.53	-8.99833333333	0.0	0.0	0.0	-1.11	0.0	0.0	-0.59	0.0	0.0	0.0	-0.56	0.0	0.13	-0.26	-41.65	0.0	-3.76	-8.77	-114.44	0.0
hsa-miR-5579-3p	0.0	0.0	0.0	0.0	0.0	0.0	2.45	0.0	0.0	-2.03	0.986666666667	4.53	0.0	0.0	0.0	0.0	-0.8	0.0	-0.538	0.0	0.0	0.0	0.2	0.0	-0.02	-0.19	1.555	0.0	0.0	2.98	-0.02	0.0
hsa-miR-5579-5p	-1.76	-1.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.44	4.11	11.005	0.0	0.0	0.0	-6.57	0.0	0.0	0.0	0.0	0.0	0.0	-1.43	0.0	1.114	0.27	-10.96	0.04	-0.3	-2.71	-0.52	0.0
hsa-miR-558	0.0	0.63	0.0	3.59	2.41	0.0	-0.15	0.0	0.0	0.0	0.63	20.43	0.0	0.0	0.0	1.01	0.0	0.0	-7.47	0.0	-0.46	0.0	0.0	0.0	0.0	0.65	12.595	0.0	-1.31	13.27	-2.7582	0.0
hsa-miR-5580-3p	-0.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.64	29.79	0.0	0.0	0.0	-5.96	0.0	2.21	0.0	0.0	1.16	0.0	1.49	0.0	0.0	-6.63	-42.395	0.0	-0.04	15.816	0.13	-0.04
hsa-miR-5580-5p	0.0	0.0	0.0	0.0	0.0	0.0	-0.02	0.0	0.0	0.0	0.82	-5.80666666667	0.0	-1.48	-1.66666666667	-10.06	-0.75	0.0	0.01	0.0	0.0	0.0	3.39	0.0	0.0	-0.55	-1.53	0.0	0.0	-1.875	-11.4157142857	0.0
hsa-miR-5581-3p	0.13	1.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.73	13.78	-10.49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.82	0.0	1.84	0.0	0.66	-3.4	9.57	0.0	0.0	-12.5966666667	-0.47	0.0
hsa-miR-5581-5p	0.24	2.17	0.0	0.0	2.31	0.0	-0.085	0.0	0.0	0.0	0.01	0.035	0.0	0.0	0.0	7.07	0.0	0.0	0.0	0.0	-4.41	0.0	-1.72	0.0	0.0	2.38	8.03	0.0	-0.42	-15.6433333333	-22.56	0.0
hsa-miR-5582-3p	0.02	0.21	0.0	0.0	0.0	0.0	0.0	0.0	-0.41	-2.89	-3.94	20.3415	0.0	0.0	0.0	-3.46	0.0	0.0	0.0	0.0	-0.24	0.0	0.0	0.0	0.0	1.605	-12.3625	0.0	2.34	5.27	-0.18	0.0
hsa-miR-5582-5p	1.39	0.02	0.0	0.0	-5.71	0.0	0.0	0.0	0.0	0.08	-7.0	8.79	0.0	-3.67	0.0	-1.01	-0.05	0.0	0.11	0.0	0.0	0.0	-1.86	0.0	0.0	6.0	-7.24	0.05	2.28	2.52	1.22	0.0
hsa-miR-5583-3p	1.22	-2.065	0.0	0.07	0.0	0.0	0.0	0.0	0.0	0.12	3.7	-3.68	0.0	0.0	-2.28	-0.02	0.0	0.0	0.0	0.0	3.2	0.0	-0.06	0.0	-12.143	0.0	-5.069	0.0	0.0	1.6221	-0.01	0.0
hsa-miR-5583-5p	0.15	5.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	19.525	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	-0.364	0.0	-5.25	0.0	0.0	-2.23	7.237	0.0	-0.19	1.91	2.76	0.0
hsa-miR-5584-3p	0.0	1.18	0.0	0.0	0.0	0.0	-4.41	0.0	0.0	-5.85	0.06	-2.22	0.0	-0.08	0.0	-2.34	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.37	8.67333333333	0.0	-0.64	-11.82	0.962	0.0
hsa-miR-5584-5p	0.01	-4.87	2.13	-0.31	0.0	0.0	7.23	0.0	0.1	0.11	0.98	-6.56	0.0	0.0	0.0	0.0	0.0	-2.34	-0.03	0.0	0.1	1.2775	0.0	-0.2	0.03	0.03	-8.709	0.0	-0.01	15.05	0.17	0.0
hsa-miR-5585-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.17	-0.05	0.0	1.98	0.29	-7.861	0.0	0.0	0.0	-5.45	0.0	0.0	0.0	0.0	0.0	0.0	1.475	0.0	0.0	-0.07	5.13	0.0	-0.45	2.04	-0.3	0.0
hsa-miR-5585-5p	-6.62	0.0	0.0	0.0	-0.39	0.0	0.0	0.0	0.0	-3.99	0.0	14.73	0.0	0.0	0.0	-0.43	-0.08	0.0	0.0	0.0	-1.12	0.0	0.0	7.14	0.0	0.33	6.4	0.0	0.0	0.24	0.47	0.0
hsa-miR-5586-3p	0.0	0.46	0.0	0.0	0.0	0.0	-1.85	0.0	1.48	0.39	0.02	1.79119047619	0.0	0.0	0.0	0.0	0.0	0.0	1.7	-0.62	0.0	0.0	-0.29	0.0	0.01	0.0	2.37333333333	0.0	-0.44	6.26	-4.935	0.0
hsa-miR-5586-5p	0.0	0.0	0.0	0.0	-1.43	0.0	-0.64	0.0	0.0	0.0	-4.93666666667	8.437	0.0	0.0	0.0	0.0	0.0	0.61	0.0	0.0	0.56	0.0	-1.63	0.0	0.0	-1.77	-5.7572	0.0	-0.29	-10.94	-8.055	0.0
hsa-miR-5587-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.75	-6.55	0.0	0.0	0.0	0.52	0.0	0.0	0.0	0.0	0.0	0.0	-0.01	0.0	0.0	-6.28	4.82	0.0	0.0	-0.56	-30.35	0.0
hsa-miR-5587-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.92	4.6	22.98	0.0	-5.4	0.0	-0.21	0.0	0.0	-0.44	0.0	0.0	0.0	-0.61	0.0	0.0	3.64666666667	-1.17333333333	0.0	7.04	9.13	-21.39	0.0
hsa-miR-5588-3p	0.0	-1.07	0.0	0.0	0.0	0.0	-5.66	1.13	0.0	0.0	6.9	0.42	0.25	0.0	0.0	1.74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.31	1.14	-0.01	3.81	4.11333333333	0.0
hsa-miR-5588-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-21.17	0.0	0.0	-5.27	0.0	0.0	0.0	0.08	0.0	0.6	0.0	0.0	0.0	0.0	2.72	17.465	0.0	0.0	10.33	-14.58	0.0
hsa-miR-5589-3p	0.0	0.42	2.77	0.0	0.07	0.0	0.0	0.0	0.0	-2.86	5.06	18.4042857143	0.0	-3.51	1.4	1.66	0.0	-1.26	0.0	0.0	4.13	0.0	0.0	0.0	0.0	-0.11	2.115	-5.81	5.88	10.785	-4.77	-1.87
hsa-miR-5589-5p	1.052	8.7	0.0	0.0	0.55	0.0	0.0	0.0	0.0	0.0	8.56	-14.785	0.0	0.0	-0.01	-0.12	-0.02	-0.35	0.0	-1.84	0.17	0.0	0.0	0.0	11.81	-3.43	20.702	-0.14	0.0	-1.95	210.051666667	0.0
hsa-miR-559	-3.775	-0.09	0.0	0.0	0.0	0.0	0.0	-0.51	0.02	-2.873	-0.9	2.84	0.0	0.0	0.0	1.63	0.0	0.0	0.0	0.0	1.86	0.0	0.01	0.68	-0.17	2.03	7.02291666667	-0.01	0.36	-0.71	1.31666666667	0.0
hsa-miR-5590-3p	0.025	4.15	0.0	0.0	0.0	0.0	0.02	0.0	0.0	-7.0	-0.2	10.1	0.0	0.0	0.0	5.25	0.0	0.0	1.86	0.0	0.16	0.0	-0.02	0.0	-0.04	3.61	13.908	-0.01	1.42	11.9	-0.55	0.0
hsa-miR-5590-5p	0.0	-0.24	0.0	0.07	0.0	0.02	0.0	0.0	0.0	0.0	8.98	3.673	0.0	0.0	0.0	-0.58	0.0	0.0	0.0	2.59	-1.96	0.0	-0.01	0.0	0.0	3.03	2.4	0.0	0.0	-1.108	-6.51	0.0
hsa-miR-5591-3p	0.0	0.0	-8.96	0.0	-1.2	11.88	0.0	0.0	0.0	0.0	4.59	7.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.03	0.0	2.72	0.0	0.0	0.0	9.56	0.0	0.0	-5.26	-4.47	0.0
hsa-miR-5591-5p	0.0	-0.27	-0.38	8.91	0.0	0.0	-1.53	0.27	-0.09	2.83	-0.61	-25.61	0.0	0.0	0.0	0.81	0.0	0.0	0.0	0.0	2.91	-0.35	0.0	0.0	1.71	-0.59	22.44	0.0	-15.07	-7.97	-3.97	0.0
hsa-miR-561-3p	-1.03	1.21	0.0	0.0	0.0	0.0	-0.01	0.0	0.09	-4.61	-5.94	-5.725	0.0	-10.74	0.0	0.28	0.0	0.0	0.37	0.0	0.07	0.0	-4.09	0.0	0.0	0.41	-6.0	0.0	0.0	-4.52	24.83	0.0
hsa-miR-561-5p	-0.41	-2.85	0.0	0.0	-0.75	0.0	-1.26	0.0	0.0	0.0	4.16	1.7	0.0	0.0	0.0	0.06	0.0	0.0	-10.4953846154	0.0	-0.21	0.0	0.18	0.0	0.0	-3.37	2.59	0.0	0.0	-0.788333333333	10.85	0.0
hsa-miR-562	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.06	3.85	-7.91	2.785	0.0	-0.06	0.0	-0.13	0.0	0.0	0.0	0.0	0.09	0.0	0.04	2.93	0.0	-0.85	12.24	0.0	-1.31	2.89	13.0	0.0
hsa-miR-563	-3.57	0.0	0.0	0.0	0.473333333333	0.0	0.0	0.0	0.0	4.02	0.0	-3.488	0.0	0.0	0.0	-0.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9	7.97	0.0	0.44	0.82	10.935	0.0
hsa-miR-564	0.0	0.0	0.0	0.0	0.0	0.0	0.29	0.0	0.0	0.0	0.02	-17.11	0.0	0.01	0.0	3.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.09	25.57	0.0	0.05	2.705	4.88	0.0
hsa-miR-566	0.0	0.0	0.0	0.0	-3.46	0.0	0.0	0.0	0.0	0.0	0.0	-3.0480952381	0.0	0.0	0.0	1.09	0.0	0.0	0.0	-0.78	0.0	0.0	0.0	0.0	4.33	-0.69	-6.09	0.0	-0.45	-3.58	-10.54	0.0
hsa-miR-567	0.0	0.0	0.0	0.0	1.61	-2.91	0.0	0.0	4.415	4.0	1.08	-2.0	0.0	-1.79	0.0	0.99	0.0	0.0	0.0	0.0	0.96	0.0	0.39	0.0	0.08	-0.79	-4.06714285714	0.0	6.79	22.88	-24.26	0.0
hsa-miR-568	0.0	0.0	0.0	-0.37	-1.49	0.0	0.0	0.0	-0.05	-0.51	-0.37	6.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.79	0.0	0.09	0.0	0.0	0.0	-3.74	0.0	0.0	6.88	0.627	0.0
hsa-miR-5680	-0.395	-0.58	0.0	0.0	0.0	0.0	-0.08	0.0	0.0	-0.06	0.19	-21.645	0.0	0.0	0.0	8.52	1.44	0.0	0.0	0.0	1.51	0.0	0.05	0.0	0.01	6.69	19.37	0.0	2.575	2.97333333333	-4.965	0.0
hsa-miR-5681a	0.0	-3.99	0.0	0.0	0.5	0.0	-0.415	-2.22	-0.03	0.0	0.79	24.02	0.0	7.09	0.0	-0.67	0.0	0.0	0.1	0.0	-4.93	0.0	0.93	0.0	-0.38	1.08666666667	-18.0525	0.0	-8.94	6.84	-2.67	0.0
hsa-miR-5681b	0.0	0.0	0.0	0.0	-0.0222222222222	0.0	0.0	0.0	0.0	1.67	0.01	15.29	0.0	-0.14	0.0	0.0	0.0	0.0	0.0	0.0	-0.57	0.0	-0.25	0.0	0.0	0.0	-0.79	0.0	0.26	-2.61	-5.36	0.0
hsa-miR-5682	0.0	0.0	0.0	0.0	0.0	0.0	0.21	0.0	0.0	0.0	2.5	-9.304	0.0	0.0	0.0	1.06	-1.435	0.0	0.0	5.2	0.0	0.0	0.0	0.0	0.0	-21.2625	-12.4	0.0	0.0	-9.065	-56.82	0.0
hsa-miR-5683	3.61	0.0	0.0	0.0	0.0	0.0	-0.98	0.0	0.0	10.05	0.06	19.71	0.0	0.0	0.0	6.28	0.0	0.0	0.0	0.0	1.14	0.0	0.0	0.0	0.0	0.45	6.09333333333	-0.28	0.0	-3.03	-7.18	0.0
hsa-miR-5684	0.0	0.0	0.0	0.57	0.0	0.0	0.0	0.0	0.0	0.0	-0.54	22.374	0.0	0.0	0.0	-0.3	0.0	0.0	0.0	0.0	-1.13	0.0	0.0	0.0	0.0	5.27	-6.07	0.0	3.85	-2.83	-22.55	0.0
hsa-miR-5685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.77	0.0	-5.34	-4.31	0.0	0.0	0.05	0.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.04	-0.22	9.405	1.63	0.0	0.44	-3.0	-39.78	0.0
hsa-miR-5686	0.0	0.0	0.0	5.45	0.0	0.0	0.0	0.0	0.0	0.0	-0.19	0.051	0.0	0.0	0.0	3.14	0.0	0.0	0.0	0.0	-4.0	0.0	0.0	0.0	0.0	0.0	14.747	0.0	0.0	-9.04	-0.1	0.0
hsa-miR-5687	0.0	2.03	0.0	0.0	-0.26	0.0	0.0	0.0	0.0	-0.03	-2.75	15.09	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	-13.89	0.0	0.0	3.98	10.914	-0.01	3.5	-0.339	4.41	0.0
hsa-miR-5688	0.0	-0.09	0.0	0.0	0.0	0.0	2.62	1.29	0.0	-0.73	4.49	22.7766666667	0.0	0.0	0.0	-2.84	0.4	0.0	0.0	0.0	0.0	0.0	-2.24	0.0	-2.59	6.524	1.456	0.0	0.46	18.832	-24.155	0.0
hsa-miR-5689	7.62	0.0	0.0	0.0	-1.54	0.0	0.43	0.0	0.0	10.69	10.698	31.502	0.0	0.0	0.01	2.54	0.53	0.0	0.0	0.0	0.04	0.0	0.0	0.0	-2.33	-9.9	1.67	0.0	0.03	10.19	-22.75	0.0
hsa-miR-569	0.57	0.22	0.0	0.0	0.0	0.0	7.73	0.0	0.0	0.0	2.94	-9.664	0.0	4.42	0.0	0.01	0.0	0.0	0.0	0.0	3.62	0.0	0.0	0.0	1.89	-2.28	4.13166666667	0.0	2.78	9.3	2.19	0.0
hsa-miR-5690	-0.53	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	-2.32571428571	0.0	0.0	0.0	0.02	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-14.14	0.0	-0.22	0.64	30.9945	0.0
hsa-miR-5691	0.0	0.36	0.0	0.0	0.23	0.0	0.02	0.0	0.0	0.0	-0.63	-17.69	0.0	1.77	-0.59	2.59	0.0	0.0	0.0	0.0	-0.15	0.0	-0.01	0.0	-0.86	-0.31	4.86	-0.856923076923	0.0	-5.735	7.0325	0.0
hsa-miR-5692a	0.0	-1.05	0.0	0.0	0.0	0.0	0.14	0.0	-1.48	3.55	-1.6339	-8.94266666667	0.0	0.0	0.0	-0.24	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	1.47	0.07	-11.53	0.0	0.0	5.18603333333	0.42	0.0
hsa-miR-5692b	0.0	-0.57	0.0	0.03	0.0	0.0	0.0	0.67	0.11	0.02	0.94	7.41416666667	-0.05	0.0	0.0	-0.3	0.45	0.0	0.0	0.0	0.0	0.0	0.02	0.0	-0.77	0.0	-1.744	0.0	0.0	-10.76	-1.73	0.0
hsa-miR-5692c	0.0	-0.3	0.0	0.0	0.0	0.0	0.0	0.67	0.096	0.05	3.02	9.69666666667	-0.01	0.0	0.0	-0.42	1.19	0.0	0.0	0.0	0.0	0.0	0.02	0.0	-4.07	0.0	-2.365	0.0	0.0	-8.62	-1.53	0.0
hsa-miR-5693	0.0	-2.91	0.0	0.0	-3.34	0.0	0.0	0.0	0.0	5.52	1.52	-21.764	0.0	0.0	0.0	-1.6	-1.0	0.0	0.0	0.0	0.0	0.0	0.6	0.0	0.0	-6.72	19.435	0.0	1.57	1.515	8.899	0.0
hsa-miR-5694	-1.44	0.0	0.0	0.0	6.52	0.0	0.0	0.14	0.0	3.83	17.67	4.43	0.0	0.0	0.0	-1.19	0.0	0.0	0.0	0.0	-0.09	0.0	0.0	0.0	0.0	0.0	1.47333333333	0.97	0.0	4.42	10.405	0.0
hsa-miR-5695	0.0	0.0	0.0	-7.41	0.0	0.0	0.31	0.0	2.28	-5.373	-2.1	11.302	0.0	0.0	0.0	1.17	0.0	0.0	0.0	0.0	-0.45	0.02	0.0	0.0	0.0	6.25	6.795	0.0	0.0	1.724	-9.468	0.0
hsa-miR-5696	-0.790714285714	0.0	0.0	0.0	-0.717571428571	0.0	13.87	0.0	-1.58	0.0	-2.33	-23.01	0.0	0.0	0.0	-0.7	-0.01	0.0	0.0	0.0	-0.17	0.0	0.01	0.0	0.67	6.54	-5.49833333333	0.0	-2.645	7.48333333333	0.7434	0.0
hsa-miR-5697	7.51	3.238	0.0	0.0	0.0	0.0	0.0	-0.02	0.0	-0.87	0.71	-2.58	0.0	-1.59	0.0	0.75	0.0	0.0	0.0	0.0	0.01	0.0	-0.03	0.0	0.0	4.31	6.84	-1.62	0.0	13.5	-2.906	0.0
hsa-miR-5698	0.05	-6.665	0.0	0.14	0.0	0.0	0.0	-0.08	0.0	1.0	14.31	-4.45	0.0	0.0	0.0	-2.44	0.0	0.0	0.01	0.0	-2.41	0.0	0.01	-3.22666666667	1.19	10.63	-2.97	0.0	-17.21	-10.82	-5.54	0.0
hsa-miR-5699	8.79	0.0	0.0	0.0	0.0	6.52	0.0	0.0	0.0	-8.04	9.01	19.16	0.0	-3.92	0.07	4.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.06	-3.51	-5.5525	0.0	-0.07	0.45	1.08416666667	0.0
hsa-miR-570-3p	2.04	3.1	0.0	0.0	0.0	0.0	-0.03	0.0	0.0	0.0	0.3	11.3288	0.0	0.0	0.0	-0.47	-0.18	0.0	0.0	0.0	-0.98	0.0	-0.495	0.08	-1.73	-12.3	23.2666666667	0.0	-0.86	-4.54	2.003	0.0
hsa-miR-570-5p	0.0	0.02	0.0	0.0	0.137	0.0	0.0	0.0	0.0	1.47	1.24	20.41	0.0	0.0	0.0	-0.02	0.0	0.0	0.0	0.0	4.02	-4.7	0.0	0.0	0.0	-0.16	8.27333333333	0.0	-0.01	3.13	-16.4	0.0
hsa-miR-5700	0.0	0.0	0.99	0.0	0.0	0.0	0.0	0.0	0.0	0.03	-0.19	-3.255	0.28	0.64	0.0	0.0	0.0	0.0	0.21	0.0	-0.14	0.0	0.0	0.0	-1.09	0.11	7.62	-0.598571428571	-1.06	2.29	-14.303	-0.405
hsa-miR-5701	0.0	-5.78	0.0	0.0	0.0	-1.99	0.0	0.0	0.05	6.18	-0.55	-10.09	0.0	0.0	0.0	1.05	-0.39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.12	-12.46	0.0	-1.33	-3.3	-4.04	0.0
hsa-miR-5702	-0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06	0.0	6.825	-5.39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.59	-0.46	0.13	0.0	0.0	0.0	17.38	-2.13	0.35	-1.48	6.06	0.0
hsa-miR-5703	0.0	0.0	0.0	0.0	0.0	0.0	-0.93	0.0	5.29	-10.46	1.08	6.795	0.0	-0.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.49	0.0	0.0	-1.66	-14.7783333333	0.0	0.0	-41.0	35.72	0.0
hsa-miR-5704	0.0	-1.91	0.0	0.0	0.0	0.0	9.67	0.0	0.0	-4.0	0.0	-16.8	-3.96	0.0	0.0	3.57857142857	0.0	0.0	-6.16	0.0	0.0	0.0	0.0	0.0	-0.12	0.54	2.55	0.0	0.0	-5.581	-7.73	0.0
hsa-miR-5705	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	-6.94	-1.66	35.26	0.0	0.0	0.0	-0.52	0.0	0.0	0.0	0.0	0.0	0.0	6.54	0.0	0.0	0.0	6.55	0.0	-0.37	-29.4	-27.38	0.0
hsa-miR-5706	0.0	-0.75	0.0	0.0	0.0	0.0	-14.88	0.0	0.0	0.0	1.32	-6.26	0.0	-0.07	0.0	7.32	0.0	0.0	-3.37	0.0	0.0	0.0	-0.04	0.0	-9.2	-0.09	3.24	0.0	-5.45	-21.93	-1.19	0.0
hsa-miR-5707	0.0	-2.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.99	0.0	13.32	0.0	0.0	0.0	-2.26	0.0	0.0	0.0	0.0	-0.93	0.0	-2.96	0.0	0.0	0.0	-1.47	0.0	2.49	17.71	-0.34	0.0
hsa-miR-5708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.49	0.0	-18.745	0.0	0.0	-3.35	0.0	0.0	0.0	0.0	-2.5	0.0	0.0	0.0	0.0	0.0	-2.08	-11.48	0.0	1.07	-3.77	96.51	0.0
hsa-miR-571	0.0	0.01	0.0	0.0	-6.52	0.0	0.0	0.0	0.0	-2.24	-0.27	-29.81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.36	0.0	9.93	0.0	0.0	9.16	-3.5	0.0
hsa-miR-572	0.0	0.0	0.0	0.0	0.0	0.0	-0.05	0.0	0.0	0.0	-1.505	-16.0128571429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-12.32	0.0	0.0	0.0	0.0	0.0	4.84	0.0	0.02	3.27	-0.36	0.0
hsa-miR-573	-2.72	1.4	-0.22	0.0	-0.43	0.0	0.0	0.0	0.0	-7.5	-0.41	15.825	0.0	-0.04	0.0	-5.76	0.0	0.0	1.86	-0.11	4.42	0.0	0.0	0.0	2.505	2.91	5.55666666667	0.0	0.01	-4.36	-3.23	0.0
hsa-miR-574-3p	0.0	0.0	3.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.49	2.165	0.0	0.0	0.0	-0.01	0.0	0.0	0.0	0.0	-0.01	0.0	0.0	0.0	0.0	0.0	12.41	0.0	0.0	-5.95	-1.11	0.0
hsa-miR-574-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.31	0.0	15.92	0.3	0.0	0.0	-14.74	0.0	0.59	0.0	0.0	0.0	0.0	0.0	0.0	-0.06	0.0	-27.8	0.0	0.92	25.46	-22.95	0.0
hsa-miR-575	0.0	-5.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-13.25	-2.07	7.03	0.0	0.0	0.0	-5.43	0.0	0.0	0.16	0.0	-0.26	0.0	-0.03	0.0	-0.01	-0.016	1.92	6.79	-0.1	1.322	-11.2065	0.0
hsa-miR-576-3p	-1.13	-0.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.53	0.09	16.784	0.0	0.0	0.0	0.005	0.0	0.0	0.249230769231	5.59	0.37	0.0	0.76	0.0	0.0	4.29	-12.3315384615	0.0	-8.23	2.23	-9.59	0.0
hsa-miR-576-5p	-0.686666666667	-1.71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.44	-8.976	0.0	0.0	0.0	2.61	11.79	0.0	0.0	0.0	0.02	0.0	0.12	0.0	0.0	-0.39	8.36	0.0	4.11	-1.10666666667	-21.147	0.0
hsa-miR-577	0.0	3.335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.01	1.82	19.2175824176	0.0	0.0	0.0	0.5	0.0	0.0	-5.31	-0.24	0.01	0.0	-0.6	0.0	0.0	3.07	21.8016666667	0.0	0.0	15.29	0.22	-0.72
hsa-miR-578	0.0	-8.881784197e-16	0.0	0.0	0.0	0.0	0.01	0.0	0.0	4.77	0.56	-6.51	0.0	0.0	0.0	-0.18	0.0	0.0	0.0	6.84	0.0	0.0	0.0	0.0	0.05	1.555	6.077	0.0	2.39	-0.899	0.64	0.0
hsa-miR-579	-0.27	0.0	0.0	0.0	0.04	0.0	-0.01	0.01	-0.05	-1.58	4.4408920985e-16	-3.285	0.0	0.0	0.0	8.03	-0.005	0.0	0.0	0.0	6.33	-0.04	0.0	0.0	-0.21	1.64166666667	-3.323	0.0	2.73	-5.18	4.23	0.0
hsa-miR-580	3.06	-0.11	0.0	0.0	0.0	0.0	-12.7	1.4	0.0	0.0	-1.84	-17.9678571429	0.0	-2.35	0.0	2.26	0.0	0.0	0.0	0.0	4.21	0.0	0.93	0.0	0.0	-0.04	-9.1	0.04	0.38	1.04333333333	-7.31	0.0
hsa-miR-581	0.0	0.0	0.0	0.0	0.0	0.0	0.82	0.0	0.0	-0.09	-2.885	0.33	0.0	0.0	0.0	0.0	1.96	0.0	-2.28	0.0	0.8	0.0	0.0	0.0	0.35	-0.015	-11.9194285714	0.0	0.17	18.949	-3.16	-0.01
hsa-miR-582-3p	0.01	11.79	0.0	0.0	-0.09	0.0	0.0	0.0	0.0	0.0	0.0	10.46	0.0	0.04	0.0	-3.54	0.0	-1.04	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	13.585	0.0	-0.4	8.76	6.09	-3.27
hsa-miR-582-5p	3.48	0.0	1.2	0.0	-0.01	0.0	-0.01	0.09	0.11	-5.04	-0.09	2.32	0.0	-0.01	0.0	0.91	0.06	0.0	-6.01	0.0	-0.01	0.0	0.0	0.0	-0.02	-2.845	-4.3881	0.0	0.0	1.79	-16.71	0.0
hsa-miR-583	0.0	-2.42	6.29	0.0	0.0	0.0	-2.94	-1.21	0.01	-0.03	0.21	-10.29	0.0	0.0	0.0	0.59	0.0	0.0	0.0	0.0	0.0	0.0	0.11	0.0	-3.69	3.74	-3.8575	0.0	0.69	-1.19	-0.92	0.0
hsa-miR-584-3p	0.0	-0.01	0.0	0.0	0.0	0.0	3.45	0.0	0.0	-2.67	-0.62	-8.779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.47	-14.63	0.0	0.0	0.0	0.0	-0.44	-4.672	0.0	0.0	-9.71	-3.63	0.0
hsa-miR-584-5p	7.1	0.0	0.0	0.0	0.888888888889	0.0	0.0	0.0	0.0	-4.34	0.12	7.7	0.0	0.0	0.0	-0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.89333333333	0.0	2.39	-0.3	-6.11	0.0
