	Genesymbol	miRNA	Cancertype	Targetsiteclass
94141	CDC73	hsa-miR-3671	LiverCancer(NCC,JP)	Disrupted
94181	XAF1	hsa-miR-197-5p	ProstateCancer(OICR,CA)	Disrupted
94182	XAF1	hsa-miR-197-5p	ProstateCancer(OICR,CA)	Disrupted
94224	EPB41L3	hsa-miR-3616-5p	LiverCancer(RIKEN,JP)	Disrupted
94247	CAV2	hsa-miR-206	ProstateCancer(OICR,CA)	Disrupted
94248	CAV2	hsa-miR-206	ProstateCancer(OICR,CA)	Disrupted
94249	CAV2	hsa-miR-206	ProstateCancer(OICR,CA)	Disrupted
94254	EPB41L3	hsa-miR-573	LiverCancer(RIKEN,JP)	Disrupted
94401	IL24	hsa-miR-3158-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
94455	CAMTA1	hsa-miR-210	ProstateCancer(OICR,CA)	Disrupted
94604	ARF1	hsa-miR-5589-3p	LiverCancer(NCC,JP)	Disrupted
94605	ARF1	hsa-miR-5589-3p	LiverCancer(NCC,JP)	Disrupted
94606	ARF1	hsa-miR-5589-3p	LiverCancer(NCC,JP)	Disrupted
94607	ARF1	hsa-miR-5589-3p	LiverCancer(NCC,JP)	Disrupted
94666	ING3	hsa-miR-581	LiverCancer(NCC,JP)	Disrupted
94670	SPRY2	hsa-miR-1537	LiverCancer(NCC,JP)	Created
94725	APAF1	hsa-miR-216a	ProstateCancer(OICR,CA)	Disrupted
94726	APAF1	hsa-miR-216a	ProstateCancer(OICR,CA)	Disrupted
94727	APAF1	hsa-miR-216a	ProstateCancer(OICR,CA)	Disrupted
94728	APAF1	hsa-miR-216a	ProstateCancer(OICR,CA)	Disrupted
94740	ING3	hsa-miR-599	LiverCancer(NCC,JP)	Disrupted
94769	HIPK2	hsa-miR-4313	ColonAdenocarcinoma(TCGA,US)	Disrupted
94770	HIPK2	hsa-miR-4313	ColonAdenocarcinoma(TCGA,US)	Disrupted
94794	PLAGL1	hsa-miR-548f	LiverCancer(RIKEN,JP)	Disrupted
94795	PLAGL1	hsa-miR-548f	LiverCancer(RIKEN,JP)	Disrupted
94796	PLAGL1	hsa-miR-548f	LiverCancer(RIKEN,JP)	Disrupted
94797	PLAGL1	hsa-miR-548f	LiverCancer(RIKEN,JP)	Disrupted
94798	PLAGL1	hsa-miR-548f	LiverCancer(RIKEN,JP)	Disrupted
94799	PLAGL1	hsa-miR-548f	LiverCancer(RIKEN,JP)	Disrupted
94800	PLAGL1	hsa-miR-548f	LiverCancer(RIKEN,JP)	Disrupted
94801	PLAGL1	hsa-miR-548f	LiverCancer(RIKEN,JP)	Disrupted
94934	CAMTA1	hsa-miR-210	ProstateCancer(OICR,CA)	Disrupted
94940	CABLES2	hsa-miR-4724-5p	LiverCancer(RIKEN,JP)	Disrupted
95107	STARD13	hsa-miR-5192	LiverCancer(RIKEN,JP)	Disrupted
95108	STARD13	hsa-miR-5192	LiverCancer(RIKEN,JP)	Disrupted
95109	STARD13	hsa-miR-5192	LiverCancer(RIKEN,JP)	Disrupted
95110	STARD13	hsa-miR-5192	LiverCancer(RIKEN,JP)	Disrupted
95116	FHIT	hsa-miR-3196	LiverCancer(NCC,JP)	Disrupted
95117	FHIT	hsa-miR-3196	LiverCancer(NCC,JP)	Disrupted
95120	TRIM13	hsa-miR-30a-5p	LiverCancer(NCC,JP)	Disrupted
95121	TRIM13	hsa-miR-30a-5p	LiverCancer(NCC,JP)	Disrupted
95122	TRIM13	hsa-miR-30a-5p	LiverCancer(NCC,JP)	Disrupted
95123	TRIM13	hsa-miR-30a-5p	LiverCancer(NCC,JP)	Disrupted
95124	LHX6	hsa-miR-4688	LiverCancer(NCC,JP)	Disrupted
95125	LHX6	hsa-miR-4688	LiverCancer(NCC,JP)	Disrupted
95126	LHX6	hsa-miR-4688	LiverCancer(NCC,JP)	Disrupted
95151	LITAF	hsa-miR-5092	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
95211	ITGA7	hsa-miR-3145-5p	LiverCancer(NCC,JP)	Created
95212	ITGA7	hsa-miR-3145-5p	LiverCancer(NCC,JP)	Created
95213	ITGA7	hsa-miR-3145-5p	LiverCancer(NCC,JP)	Created
95229	NGFR	hsa-miR-210	ProstateCancer(OICR,CA)	Disrupted
95316	TCF7L2	hsa-miR-561-5p	PediatricBrainTumors(DKFZ,DE)	Disrupted
95317	TCF7L2	hsa-miR-561-5p	PediatricBrainTumors(DKFZ,DE)	Disrupted
95318	TCF7L2	hsa-miR-561-5p	PediatricBrainTumors(DKFZ,DE)	Disrupted
95319	TCF7L2	hsa-miR-561-5p	PediatricBrainTumors(DKFZ,DE)	Disrupted
95373	TNFRSF10B	hsa-miR-4795-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
95374	TNFRSF10B	hsa-miR-4795-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
95402	CAV2	hsa-miR-206	ProstateCancer(OICR,CA)	Disrupted
95417	ING3	hsa-miR-4669	LiverCancer(NCC,JP)	Disrupted
95560	PML	hsa-miR-4420	LiverCancer(NCC,JP)	Created
95583	FOXP3	hsa-miR-3180	LiverCancer(NCC,JP)	Disrupted
95584	FOXP3	hsa-miR-3180	LiverCancer(NCC,JP)	Disrupted
95605	DAB2IP	hsa-miR-4286	LiverCancer(RIKEN,JP)	Disrupted
95607	TMEM127	hsa-miR-3135b	LiverCancer(RIKEN,JP)	Disrupted
95608	TMEM127	hsa-miR-3135b	LiverCancer(RIKEN,JP)	Disrupted
95723	NDN	hsa-miR-548n	LiverCancer(NCC,JP)	Created
95755	FOXP3	hsa-miR-3180-3p	LiverCancer(NCC,JP)	Disrupted
95756	FOXP3	hsa-miR-3180-3p	LiverCancer(NCC,JP)	Disrupted
95798	EGR1	hsa-miR-376a-5p	LiverCancer(RIKEN,JP)	Disrupted
95849	MUC1	hsa-miR-936	LiverCancer(NCC,JP)	Disrupted
96004	PAX4	hsa-miR-4755-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
96040	LHX6	hsa-miR-486-3p	LiverCancer(NCC,JP)	Disrupted
96041	LHX6	hsa-miR-486-3p	LiverCancer(NCC,JP)	Disrupted
96042	LHX6	hsa-miR-486-3p	LiverCancer(NCC,JP)	Disrupted
96104	APAF1	hsa-miR-216b	ProstateCancer(OICR,CA)	Disrupted
96105	APAF1	hsa-miR-216b	ProstateCancer(OICR,CA)	Disrupted
96106	APAF1	hsa-miR-216b	ProstateCancer(OICR,CA)	Disrupted
96107	APAF1	hsa-miR-216b	ProstateCancer(OICR,CA)	Disrupted
96135	GJA1	hsa-miR-1323	LiverCancer(NCC,JP)	Disrupted
96171	PHLPP2	hsa-miR-1226-3p	ProstateCancer(OICR,CA)	Disrupted
96181	HOPX	hsa-miR-4303	LiverCancer(NCC,JP)	Disrupted
96234	GORAB	hsa-miR-4666a-5p	LiverCancer(RIKEN,JP)	Disrupted
96247	CDKN2A	hsa-miR-130b-3p	LiverCancer(NCC,JP)	Created
96284	TRIM13	hsa-miR-1228-3p	ProstateCancer(OICR,CA)	Disrupted
96285	TRIM13	hsa-miR-1228-3p	ProstateCancer(OICR,CA)	Disrupted
96286	TRIM13	hsa-miR-1228-3p	ProstateCancer(OICR,CA)	Disrupted
96287	TRIM13	hsa-miR-1228-3p	ProstateCancer(OICR,CA)	Disrupted
96389	NOTCH1	hsa-miR-432-3p	LiverCancer(NCC,JP)	Disrupted
96433	THBS1	hsa-miR-4731-3p	LiverCancer(RIKEN,JP)	Disrupted
96479	PML	hsa-miR-2114-3p	ProstateCancer(OICR,CA)	Created
96515	EPHB4	hsa-miR-670	LiverCancer(RIKEN,JP)	Disrupted
96516	COPS2	hsa-miR-3180-5p	LiverCancer(RIKEN,JP)	Disrupted
96517	COPS2	hsa-miR-3180-5p	LiverCancer(RIKEN,JP)	Disrupted
96584	XAF1	hsa-miR-3680-3p	ProstateCancer(OICR,CA)	Disrupted
96585	XAF1	hsa-miR-3680-3p	ProstateCancer(OICR,CA)	Disrupted
96665	HIPK2	hsa-miR-3180-5p	LiverCancer(NCC,JP)	Disrupted
96743	SFRP5	hsa-miR-186-3p	LiverCancer(RIKEN,JP)	Disrupted
96824	BTG2	hsa-miR-132-3p	LiverCancer(RIKEN,JP)	Disrupted
96853	CYLD	hsa-miR-424-5p	ProstateCancer(OICR,CA)	Disrupted
96854	CYLD	hsa-miR-424-5p	ProstateCancer(OICR,CA)	Disrupted
96855	CYLD	hsa-miR-424-5p	ProstateCancer(OICR,CA)	Disrupted
96938	VPS53	hsa-miR-5096	ProstateCancer(OICR,CA)	Created
96966	FHIT	hsa-miR-4697-5p	LiverCancer(NCC,JP)	Disrupted
97000	RASSF5	hsa-miR-374c-5p	LiverCancer(NCC,JP)	Disrupted
97001	RASSF5	hsa-miR-374c-5p	LiverCancer(NCC,JP)	Disrupted
97082	RASSF5	hsa-miR-374c-5p	LiverCancer(NCC,JP)	Disrupted
97103	DPH1	hsa-miR-4511	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
97135	PDLIM4	hsa-miR-361-3p	LiverCancer(NCC,JP)	Disrupted
97273	TP63	hsa-miR-4640-3p	LiverCancer(RIKEN,JP)	Created
97274	TP63	hsa-miR-4640-3p	LiverCancer(RIKEN,JP)	Created
97295	GJB2	hsa-miR-615-5p	LiverCancer(RIKEN,JP)	Disrupted
97308	CTBP2	hsa-miR-3120-3p	LiverCancer(NCC,JP)	Disrupted
97309	CTBP2	hsa-miR-3120-3p	LiverCancer(NCC,JP)	Disrupted
97310	CTBP2	hsa-miR-3120-3p	LiverCancer(NCC,JP)	Disrupted
97321	OPCML	hsa-miR-892b	LiverCancer(NCC,JP)	Disrupted
97322	OPCML	hsa-miR-892b	LiverCancer(NCC,JP)	Disrupted
97323	HPGD	hsa-miR-29a-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
97378	OPCML	hsa-miR-4799-3p	LiverCancer(NCC,JP)	Disrupted
97379	OPCML	hsa-miR-4799-3p	LiverCancer(NCC,JP)	Disrupted
97389	ARL11	hsa-miR-936	ProstateCancer(OICR,CA)	Disrupted
97492	NGFR	hsa-miR-147b	ProstateCancer(OICR,CA)	Disrupted
97543	FHIT	hsa-miR-4488	LiverCancer(NCC,JP)	Disrupted
97576	FHIT	hsa-miR-4488	LiverCancer(NCC,JP)	Disrupted
97642	PLAGL1	hsa-miR-548e	LiverCancer(RIKEN,JP)	Disrupted
97643	PLAGL1	hsa-miR-548e	LiverCancer(RIKEN,JP)	Disrupted
97644	PLAGL1	hsa-miR-548e	LiverCancer(RIKEN,JP)	Disrupted
97645	PLAGL1	hsa-miR-548e	LiverCancer(RIKEN,JP)	Disrupted
97646	PLAGL1	hsa-miR-548e	LiverCancer(RIKEN,JP)	Disrupted
97647	PLAGL1	hsa-miR-548e	LiverCancer(RIKEN,JP)	Disrupted
97648	PLAGL1	hsa-miR-548e	LiverCancer(RIKEN,JP)	Disrupted
97649	PLAGL1	hsa-miR-548e	LiverCancer(RIKEN,JP)	Disrupted
97670	IL17RD	hsa-miR-4456	LiverCancer(RIKEN,JP)	Disrupted
97794	CABLES1	hsa-miR-4453	LiverCancer(RIKEN,JP)	Disrupted
97795	CABLES1	hsa-miR-4453	LiverCancer(RIKEN,JP)	Disrupted
97796	CABLES1	hsa-miR-4453	LiverCancer(RIKEN,JP)	Disrupted
97823	UNC5C	hsa-miR-3175	LiverCancer(RIKEN,JP)	Disrupted
97836	ANXA7	hsa-miR-3149	LiverCancer(RIKEN,JP)	Disrupted
97837	ANXA7	hsa-miR-3149	LiverCancer(RIKEN,JP)	Disrupted
97842	EGR2	hsa-miR-4660	LiverCancer(RIKEN,JP)	Disrupted
97843	EGR2	hsa-miR-4660	LiverCancer(RIKEN,JP)	Disrupted
97844	EGR2	hsa-miR-4660	LiverCancer(RIKEN,JP)	Disrupted
97845	EGR2	hsa-miR-4660	LiverCancer(RIKEN,JP)	Disrupted
97877	EGR2	hsa-miR-1301	LiverCancer(RIKEN,JP)	Disrupted
97878	EGR2	hsa-miR-3944-5p	LiverCancer(RIKEN,JP)	Disrupted
97879	EGR2	hsa-miR-5047	LiverCancer(RIKEN,JP)	Disrupted
97880	EGR2	hsa-miR-1301	LiverCancer(RIKEN,JP)	Disrupted
97881	EGR2	hsa-miR-3944-5p	LiverCancer(RIKEN,JP)	Disrupted
97882	EGR2	hsa-miR-5047	LiverCancer(RIKEN,JP)	Disrupted
97883	EGR2	hsa-miR-1301	LiverCancer(RIKEN,JP)	Disrupted
97884	EGR2	hsa-miR-3944-5p	LiverCancer(RIKEN,JP)	Disrupted
97885	EGR2	hsa-miR-5047	LiverCancer(RIKEN,JP)	Disrupted
97886	EGR2	hsa-miR-1301	LiverCancer(RIKEN,JP)	Disrupted
97887	EGR2	hsa-miR-3944-5p	LiverCancer(RIKEN,JP)	Disrupted
97888	EGR2	hsa-miR-5047	LiverCancer(RIKEN,JP)	Disrupted
97963	OPCML	hsa-miR-193b-3p	LiverCancer(NCC,JP)	Disrupted
97964	OPCML	hsa-miR-193b-3p	LiverCancer(NCC,JP)	Disrupted
98005	DIDO1	hsa-miR-31-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
98006	DIDO1	hsa-miR-31-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
98033	HINT1	hsa-miR-4635	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
98041	NKX3-1	hsa-miR-378f	LiverCancer(RIKEN,JP)	Disrupted
98042	NKX3-1	hsa-miR-378f	LiverCancer(RIKEN,JP)	Disrupted
98069	VPS53	hsa-miR-3167	ProstateCancer(OICR,CA)	Disrupted
98098	SP100	hsa-miR-548u	LiverCancer(NCC,JP)	Disrupted
98110	DNAJC11	hsa-miR-4314	LiverCancer(NCC,JP)	Disrupted
98170	PTCH1	hsa-miR-27a-3p	LiverCancer(NCC,JP)	Disrupted
98171	PTCH1	hsa-miR-27a-3p	LiverCancer(NCC,JP)	Disrupted
98172	PTCH1	hsa-miR-27a-3p	LiverCancer(NCC,JP)	Disrupted
98173	PTCH1	hsa-miR-27a-3p	LiverCancer(NCC,JP)	Disrupted
98174	PTCH1	hsa-miR-27a-3p	LiverCancer(NCC,JP)	Disrupted
98175	PTCH1	hsa-miR-27a-3p	LiverCancer(NCC,JP)	Disrupted
98176	PTCH1	hsa-miR-27a-3p	LiverCancer(NCC,JP)	Disrupted
98212	ETV6	hsa-miR-5011-5p	LiverCancer(RIKEN,JP)	Created
98307	RASSF5	hsa-miR-655	LiverCancer(NCC,JP)	Disrupted
98308	RASSF5	hsa-miR-655	LiverCancer(NCC,JP)	Disrupted
98348	OPCML	hsa-miR-517-5p	LiverCancer(RIKEN,JP)	Disrupted
98349	OPCML	hsa-miR-517-5p	LiverCancer(RIKEN,JP)	Disrupted
98376	FHIT	hsa-miR-4697-5p	LiverCancer(NCC,JP)	Disrupted
98403	KLK10	hsa-miR-3159	ProstateCancer(OICR,CA)	Disrupted
98404	KLK10	hsa-miR-3159	ProstateCancer(OICR,CA)	Disrupted
98405	KLK10	hsa-miR-3159	ProstateCancer(OICR,CA)	Disrupted
98567	CHEK1	hsa-miR-890	ProstateCancer(OICR,CA)	Disrupted
98617	NR0B2	hsa-miR-647	LiverCancer(RIKEN,JP)	Disrupted
98730	KDM3B	hsa-miR-129-1-3p	ProstateCancer(OICR,CA)	Disrupted
98763	TP63	hsa-miR-584-5p	LiverCancer(RIKEN,JP)	Disrupted
98764	TP63	hsa-miR-584-5p	LiverCancer(RIKEN,JP)	Disrupted
98803	CDKN2D	hsa-miR-3197	LiverCancer(NCC,JP)	Disrupted
98804	CDKN2D	hsa-miR-3197	LiverCancer(NCC,JP)	Disrupted
98835	MAP2K4	hsa-miR-657	ProstateCancer(OICR,CA)	Disrupted
98848	COPS2	hsa-miR-4494	LiverCancer(NCC,JP)	Disrupted
98849	COPS2	hsa-miR-4494	LiverCancer(NCC,JP)	Disrupted
98852	RARRES3	hsa-miR-3649	LiverCancer(NCC,JP)	Disrupted
98863	EGR1	hsa-miR-4760-5p	LiverCancer(RIKEN,JP)	Disrupted
98915	PPM1L	hsa-miR-4520a-3p	LiverCancer(NCC,JP)	Disrupted
98916	SOCS3	hsa-miR-93-3p	LiverCancer(NCC,JP)	Created
98943	CEBPA	hsa-miR-624-3p	LiverCancer(RIKEN,JP)	Disrupted
98953	OPCML	hsa-miR-193a-3p	LiverCancer(NCC,JP)	Disrupted
98954	OPCML	hsa-miR-193a-3p	LiverCancer(NCC,JP)	Disrupted
99049	INPP4B	hsa-miR-4789-3p	LiverCancer(RIKEN,JP)	Disrupted
99050	INPP4B	hsa-miR-4789-3p	LiverCancer(RIKEN,JP)	Disrupted
99063	FLCN	hsa-miR-92a-3p	ProstateCancer(OICR,CA)	Disrupted
99066	CUL5	hsa-miR-3157-3p	LiverCancer(RIKEN,JP)	Disrupted
99074	KIF1B	hsa-miR-487a	LiverCancer(NCC,JP)	Disrupted
99125	PARK2	hsa-miR-5000-5p	ProstateCancer(OICR,CA)	Disrupted
99126	PARK2	hsa-miR-5000-5p	ProstateCancer(OICR,CA)	Disrupted
99127	PARK2	hsa-miR-5000-5p	ProstateCancer(OICR,CA)	Disrupted
99148	TP53	hsa-miR-518e-3p	LiverCancer(NCC,JP)	Disrupted
99149	TP53	hsa-miR-518e-3p	LiverCancer(NCC,JP)	Disrupted
99196	SPRY2	hsa-miR-548ad	LiverCancer(NCC,JP)	Disrupted
99329	PTPRD	hsa-miR-4679	LiverCancer(NCC,JP)	Disrupted
99330	PTPRD	hsa-miR-4679	LiverCancer(NCC,JP)	Disrupted
99331	PTPRD	hsa-miR-4679	LiverCancer(NCC,JP)	Disrupted
99332	PTPRD	hsa-miR-4679	LiverCancer(NCC,JP)	Disrupted
99333	PTPRD	hsa-miR-4679	LiverCancer(NCC,JP)	Disrupted
99334	PTPRD	hsa-miR-4679	LiverCancer(NCC,JP)	Disrupted
99542	KDM3B	hsa-miR-129-2-3p	ProstateCancer(OICR,CA)	Disrupted
99546	PDCD4	hsa-miR-9-3p	LiverCancer(NCC,JP)	Disrupted
99547	PDCD4	hsa-miR-9-3p	LiverCancer(NCC,JP)	Disrupted
99548	PDCD4	hsa-miR-9-3p	LiverCancer(NCC,JP)	Disrupted
99562	MSH2	hsa-miR-655	LiverCancer(NCC,JP)	Created
99604	WNT11	hsa-miR-508-5p	LiverCancer(NCC,JP)	Disrupted
99714	PLAGL1	hsa-miR-548a-3p	LiverCancer(RIKEN,JP)	Disrupted
99715	PLAGL1	hsa-miR-548a-3p	LiverCancer(RIKEN,JP)	Disrupted
99716	PLAGL1	hsa-miR-548a-3p	LiverCancer(RIKEN,JP)	Disrupted
99717	PLAGL1	hsa-miR-548a-3p	LiverCancer(RIKEN,JP)	Disrupted
99718	PLAGL1	hsa-miR-548a-3p	LiverCancer(RIKEN,JP)	Disrupted
99719	PLAGL1	hsa-miR-548a-3p	LiverCancer(RIKEN,JP)	Disrupted
99720	PLAGL1	hsa-miR-548a-3p	LiverCancer(RIKEN,JP)	Disrupted
99721	PLAGL1	hsa-miR-548a-3p	LiverCancer(RIKEN,JP)	Disrupted
99739	WNT11	hsa-miR-2116-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
99752	SYK	hsa-miR-1255b-2-3p	LiverCancer(RIKEN,JP)	Disrupted
99753	SYK	hsa-miR-1255b-2-3p	LiverCancer(RIKEN,JP)	Disrupted
99754	SYK	hsa-miR-1255b-2-3p	LiverCancer(RIKEN,JP)	Disrupted
99755	SYK	hsa-miR-1255b-2-3p	LiverCancer(RIKEN,JP)	Disrupted
99769	EPHB4	hsa-miR-4292	LiverCancer(RIKEN,JP)	Disrupted
99774	DNAJC11	hsa-miR-204-3p	LiverCancer(NCC,JP)	Disrupted
99833	CEBPA	hsa-miR-124-3p	LiverCancer(RIKEN,JP)	Disrupted
99852	FLCN	hsa-miR-4252	ProstateCancer(OICR,CA)	Created
99878	HTRA2	hsa-miR-4667-3p	ColonAdenocarcinoma(TCGA,US)	Disrupted
99879	HTRA2	hsa-miR-4667-3p	ColonAdenocarcinoma(TCGA,US)	Disrupted
99995	CDKN2A	hsa-miR-130a-3p	LiverCancer(NCC,JP)	Created
99999	MUC1	hsa-miR-5010-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
100000	MUC1	hsa-miR-5010-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
100001	MUC1	hsa-miR-5010-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
100114	DNAJC11	hsa-miR-23a-3p	LiverCancer(NCC,JP)	Disrupted
100123	CDC73	hsa-miR-3974	LiverCancer(NCC,JP)	Disrupted
100163	COPS2	hsa-miR-378a-5p	LiverCancer(RIKEN,JP)	Created
100224	SP100	hsa-miR-4652-3p	LiverCancer(NCC,JP)	Disrupted
100225	SP100	hsa-miR-4652-3p	LiverCancer(NCC,JP)	Disrupted
100226	SP100	hsa-miR-4652-3p	LiverCancer(NCC,JP)	Disrupted
100390	PAX4	hsa-miR-4645-5p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
100398	INPP4B	hsa-miR-376c	LiverCancer(RIKEN,JP)	Disrupted
100399	INPP4B	hsa-miR-376c	LiverCancer(RIKEN,JP)	Disrupted
100423	TES	hsa-miR-629-3p	LiverCancer(RIKEN,JP)	Created
100424	TES	hsa-miR-629-3p	LiverCancer(RIKEN,JP)	Created
100447	CDKN2A	hsa-miR-3157-5p	BladderUrothelialCarcinoma(TCGA,US)	Disrupted
100455	CDKN2A	hsa-miR-4673	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
100499	NF2	hsa-miR-510	ProstateCancer(OICR,CA)	Disrupted
100500	NF2	hsa-miR-510	ProstateCancer(OICR,CA)	Disrupted
100501	NF2	hsa-miR-510	ProstateCancer(OICR,CA)	Disrupted
100502	NF2	hsa-miR-510	ProstateCancer(OICR,CA)	Disrupted
100503	NF2	hsa-miR-510	ProstateCancer(OICR,CA)	Disrupted
100504	NF2	hsa-miR-510	ProstateCancer(OICR,CA)	Disrupted
100505	NF2	hsa-miR-510	ProstateCancer(OICR,CA)	Disrupted
100510	CDKN2A	hsa-miR-517a-3p	PediatricBrainTumors(DKFZ,DE)	Disrupted
100511	CDKN2A	hsa-miR-517b-3p	PediatricBrainTumors(DKFZ,DE)	Disrupted
100512	CDKN2A	hsa-miR-517c-3p	PediatricBrainTumors(DKFZ,DE)	Disrupted
100543	RECK	hsa-miR-548ac	LiverCancer(NCC,JP)	Disrupted
100562	PTCH1	hsa-miR-27b-3p	LiverCancer(NCC,JP)	Disrupted
100563	PTCH1	hsa-miR-27b-3p	LiverCancer(NCC,JP)	Disrupted
100564	PTCH1	hsa-miR-27b-3p	LiverCancer(NCC,JP)	Disrupted
100565	PTCH1	hsa-miR-27b-3p	LiverCancer(NCC,JP)	Disrupted
100566	PTCH1	hsa-miR-27b-3p	LiverCancer(NCC,JP)	Disrupted
100567	PTCH1	hsa-miR-27b-3p	LiverCancer(NCC,JP)	Disrupted
100568	PTCH1	hsa-miR-27b-3p	LiverCancer(NCC,JP)	Disrupted
100590	NOTCH1	hsa-miR-5706	LiverCancer(NCC,JP)	Disrupted
100628	TES	hsa-miR-4279	LiverCancer(RIKEN,JP)	Created
100629	TES	hsa-miR-4279	LiverCancer(RIKEN,JP)	Created
100653	IRF1	hsa-miR-3680-3p	ProstateCancer(OICR,CA)	Disrupted
100678	GJA1	hsa-miR-548o-3p	LiverCancer(NCC,JP)	Disrupted
100682	RCN2	hsa-miR-505-5p	LiverCancer(NCC,JP)	Disrupted
100741	PTPRJ	hsa-miR-4748	ProstateCancer(OICR,CA)	Disrupted
100824	ERBB4	hsa-miR-3680-3p	LiverCancer(RIKEN,JP)	Created
100838	PTPRJ	hsa-miR-3650	ProstateCancer(OICR,CA)	Disrupted
100891	ANP32A	hsa-miR-3907	LiverCancer(RIKEN,JP)	Disrupted
100894	RASSF5	hsa-miR-655	LiverCancer(NCC,JP)	Disrupted
100959	SPRY2	hsa-miR-548ap-3p	LiverCancer(NCC,JP)	Created
101010	HPGD	hsa-miR-29b-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
101021	SMAD2	hsa-miR-4477a	LiverCancer(NCC,JP)	Disrupted
101022	SMAD2	hsa-miR-4477a	LiverCancer(NCC,JP)	Disrupted
101041	ZMYND10	hsa-miR-5008-3p	LiverCancer(RIKEN,JP)	Disrupted
101161	KDM3B	hsa-miR-4690-3p	ProstateCancer(OICR,CA)	Disrupted
101163	TNFRSF10A	hsa-miR-4256	ProstateCancer(OICR,CA)	Disrupted
101249	MCPH1	hsa-miR-922	ProstateCancer(OICR,CA)	Disrupted
101362	XAF1	hsa-miR-129-1-3p	ProstateCancer(OICR,CA)	Disrupted
101363	XAF1	hsa-miR-129-1-3p	ProstateCancer(OICR,CA)	Disrupted
101484	SEC14L2	hsa-miR-1238	LiverCancer(NCC,JP)	Disrupted
101485	SEC14L2	hsa-miR-1238	LiverCancer(NCC,JP)	Disrupted
101516	RND3	hsa-miR-548as-3p	LiverCancer(NCC,JP)	Disrupted
101517	RND3	hsa-miR-548as-3p	LiverCancer(NCC,JP)	Disrupted
101541	HPGD	hsa-miR-499b-3p	LiverCancer(NCC,JP)	Disrupted
101542	HPGD	hsa-miR-499b-3p	LiverCancer(NCC,JP)	Disrupted
101543	HPGD	hsa-miR-499b-3p	LiverCancer(NCC,JP)	Disrupted
101544	HPGD	hsa-miR-499b-3p	LiverCancer(NCC,JP)	Disrupted
101545	HPGD	hsa-miR-499b-3p	LiverCancer(NCC,JP)	Disrupted
101546	HPGD	hsa-miR-499b-3p	LiverCancer(NCC,JP)	Disrupted
101560	TP53	hsa-miR-518e-3p	LiverCancer(NCC,JP)	Disrupted
101561	TP53	hsa-miR-518e-3p	LiverCancer(NCC,JP)	Disrupted
101650	DNAJC11	hsa-miR-4660	LiverCancer(NCC,JP)	Disrupted
101756	CHEK1	hsa-miR-4533	ProstateCancer(OICR,CA)	Disrupted
101757	PTPRJ	hsa-miR-4464	ProstateCancer(OICR,CA)	Disrupted
101803	FHIT	hsa-miR-3180	LiverCancer(NCC,JP)	Disrupted
101814	INTS6	hsa-miR-4716-5p	LiverCancer(RIKEN,JP)	Disrupted
101815	INTS6	hsa-miR-4716-5p	LiverCancer(RIKEN,JP)	Disrupted
101887	FHIT	hsa-miR-3180-3p	LiverCancer(NCC,JP)	Disrupted
101894	SMAD3	hsa-miR-335-3p	LiverCancer(RIKEN,JP)	Created
101896	FHIT	hsa-miR-3180	LiverCancer(NCC,JP)	Disrupted
101956	CTCF	hsa-miR-186-3p	BreastCarcinoma(WTSI,UK)	Disrupted
101957	CTCF	hsa-miR-186-3p	BreastCarcinoma(WTSI,UK)	Disrupted
101958	SERPINB5	hsa-miR-942	LiverCancer(RIKEN,JP)	Created
101969	CDKN2A	hsa-miR-3666	LiverCancer(NCC,JP)	Created
102009	FHIT	hsa-miR-3180	LiverCancer(NCC,JP)	Disrupted
102047	EPB41L3	hsa-miR-4795-5p	LiverCancer(RIKEN,JP)	Disrupted
102052	FLCN	hsa-miR-367-3p	ProstateCancer(OICR,CA)	Disrupted
102064	FHIT	hsa-miR-4488	LiverCancer(NCC,JP)	Disrupted
102103	FLCN	hsa-miR-363-3p	ProstateCancer(OICR,CA)	Disrupted
102111	PDLIM4	hsa-miR-4267	LiverCancer(NCC,JP)	Disrupted
102120	HTRA2	hsa-miR-3620	ColonAdenocarcinoma(TCGA,US)	Disrupted
102121	HTRA2	hsa-miR-3620	ColonAdenocarcinoma(TCGA,US)	Disrupted
