	Genesymbol	miRNA	Targetsiteclass	Cancertype	Genetype
4469	VHL	hsa-miR-501-5p	Created	Leukemia/T-ALL	Tumor Suppressor Gene
4470	VHL	hsa-miR-501-5p	Created	Leukemia/T-ALL	Tumor Suppressor Gene
4471	VHL	hsa-miR-3646	Disrupted	Leukemia/T-ALL	Tumor Suppressor Gene
4472	FGFR3	hsa-miR-19a-3p	Disrupted	Leukemia/T-ALL	Oncogene
4473	FGFR3	hsa-miR-19b-3p	Disrupted	Leukemia/T-ALL	Oncogene
4474	FGFR3	hsa-miR-518a-5p	Disrupted	Leukemia/T-ALL	Oncogene
4475	FGFR3	hsa-miR-527	Disrupted	Leukemia/T-ALL	Oncogene
4476	FGFR3	hsa-miR-19a-3p	Disrupted	Leukemia/T-ALL	Oncogene
4477	FGFR3	hsa-miR-19b-3p	Disrupted	Leukemia/T-ALL	Oncogene
4478	FGFR3	hsa-miR-518a-5p	Disrupted	Leukemia/T-ALL	Oncogene
4479	FGFR3	hsa-miR-527	Disrupted	Leukemia/T-ALL	Oncogene
4480	FGFR3	hsa-miR-19a-3p	Disrupted	Leukemia/T-ALL	Oncogene
4481	FGFR3	hsa-miR-19b-3p	Disrupted	Leukemia/T-ALL	Oncogene
4482	FGFR3	hsa-miR-518a-5p	Disrupted	Leukemia/T-ALL	Oncogene
4483	FGFR3	hsa-miR-527	Disrupted	Leukemia/T-ALL	Oncogene
4484	KIT	hsa-miR-26b-3p	Disrupted	Leukemia/T-ALL	Oncogene
4485	KIT	hsa-miR-4652-3p	Disrupted	Leukemia/T-ALL	Oncogene
4486	KIT	hsa-miR-26b-3p	Disrupted	Leukemia/T-ALL	Oncogene
4487	KIT	hsa-miR-4652-3p	Disrupted	Leukemia/T-ALL	Oncogene
4488	KDR	hsa-miR-4468	Created	Leukemia/T-ALL	Oncogene
4489	KDR	hsa-miR-4773	Disrupted	Leukemia/T-ALL	Oncogene
4490	PIK3R1	hsa-miR-582-3p	Created	Leukemia/T-ALL	Tumor Suppressor Gene
4491	PIK3R1	hsa-miR-582-3p	Created	Leukemia/T-ALL	Tumor Suppressor Gene
4492	PIK3R1	hsa-miR-582-3p	Created	Leukemia/T-ALL	Tumor Suppressor Gene
4493	PIK3R1	hsa-miR-582-3p	Created	Leukemia/T-ALL	Tumor Suppressor Gene
4494	EGFR	hsa-miR-130a-5p	Created	Leukemia/T-ALL	Oncogene
4495	FGFR1	hsa-miR-1184	Disrupted	Leukemia/T-ALL	Not Classified
4496	FGFR1	hsa-miR-1301	Disrupted	Leukemia/T-ALL	Not Classified
4497	FGFR1	hsa-miR-200a-3p	Disrupted	Leukemia/T-ALL	Not Classified
4498	FGFR1	hsa-miR-5047	Disrupted	Leukemia/T-ALL	Not Classified
4499	FGFR1	hsa-miR-509-5p	Disrupted	Leukemia/T-ALL	Not Classified
4500	FGFR1	hsa-miR-1184	Disrupted	Leukemia/T-ALL	Not Classified
4501	FGFR1	hsa-miR-1301	Disrupted	Leukemia/T-ALL	Not Classified
4502	FGFR1	hsa-miR-200a-3p	Disrupted	Leukemia/T-ALL	Not Classified
4503	FGFR1	hsa-miR-5047	Disrupted	Leukemia/T-ALL	Not Classified
4504	FGFR1	hsa-miR-509-3-5p	Disrupted	Leukemia/T-ALL	Not Classified
4505	FGFR1	hsa-miR-509-5p	Disrupted	Leukemia/T-ALL	Not Classified
4506	FGFR1	hsa-miR-1184	Disrupted	Leukemia/T-ALL	Not Classified
4507	FGFR1	hsa-miR-1301	Disrupted	Leukemia/T-ALL	Not Classified
4508	FGFR1	hsa-miR-200a-3p	Disrupted	Leukemia/T-ALL	Not Classified
4509	FGFR1	hsa-miR-5047	Disrupted	Leukemia/T-ALL	Not Classified
4510	FGFR1	hsa-miR-509-3-5p	Disrupted	Leukemia/T-ALL	Not Classified
4511	FGFR1	hsa-miR-509-5p	Disrupted	Leukemia/T-ALL	Not Classified
4512	FGFR1	hsa-miR-1184	Disrupted	Leukemia/T-ALL	Not Classified
4513	FGFR1	hsa-miR-1301	Disrupted	Leukemia/T-ALL	Not Classified
4514	FGFR1	hsa-miR-200a-3p	Disrupted	Leukemia/T-ALL	Not Classified
4515	FGFR1	hsa-miR-5047	Disrupted	Leukemia/T-ALL	Not Classified
4516	FGFR1	hsa-miR-509-5p	Disrupted	Leukemia/T-ALL	Not Classified
4517	FGFR1	hsa-miR-1184	Disrupted	Leukemia/T-ALL	Not Classified
4518	FGFR1	hsa-miR-1301	Disrupted	Leukemia/T-ALL	Not Classified
4519	FGFR1	hsa-miR-200a-3p	Disrupted	Leukemia/T-ALL	Not Classified
4520	FGFR1	hsa-miR-5047	Disrupted	Leukemia/T-ALL	Not Classified
4521	FGFR1	hsa-miR-509-3-5p	Disrupted	Leukemia/T-ALL	Not Classified
4522	FGFR1	hsa-miR-509-5p	Disrupted	Leukemia/T-ALL	Not Classified
4523	FGFR1	hsa-miR-1184	Disrupted	Leukemia/T-ALL	Not Classified
4524	FGFR1	hsa-miR-1301	Disrupted	Leukemia/T-ALL	Not Classified
4525	FGFR1	hsa-miR-200a-3p	Disrupted	Leukemia/T-ALL	Not Classified
4526	FGFR1	hsa-miR-5047	Disrupted	Leukemia/T-ALL	Not Classified
4527	FGFR1	hsa-miR-509-3-5p	Disrupted	Leukemia/T-ALL	Not Classified
4528	FGFR1	hsa-miR-509-5p	Disrupted	Leukemia/T-ALL	Not Classified
4529	FGFR1	hsa-miR-1184	Disrupted	Leukemia/T-ALL	Not Classified
4530	FGFR1	hsa-miR-1301	Disrupted	Leukemia/T-ALL	Not Classified
4531	FGFR1	hsa-miR-200a-3p	Disrupted	Leukemia/T-ALL	Not Classified
4532	FGFR1	hsa-miR-5047	Disrupted	Leukemia/T-ALL	Not Classified
4533	FGFR1	hsa-miR-509-5p	Disrupted	Leukemia/T-ALL	Not Classified
4534	FGFR1	hsa-miR-1184	Disrupted	Leukemia/T-ALL	Not Classified
4535	FGFR1	hsa-miR-1301	Disrupted	Leukemia/T-ALL	Not Classified
4536	FGFR1	hsa-miR-200a-3p	Disrupted	Leukemia/T-ALL	Not Classified
4537	FGFR1	hsa-miR-5047	Disrupted	Leukemia/T-ALL	Not Classified
4538	FGFR1	hsa-miR-509-3-5p	Disrupted	Leukemia/T-ALL	Not Classified
4539	FGFR1	hsa-miR-1184	Disrupted	Leukemia/T-ALL	Not Classified
4540	FGFR1	hsa-miR-1301	Disrupted	Leukemia/T-ALL	Not Classified
4541	FGFR1	hsa-miR-200a-3p	Disrupted	Leukemia/T-ALL	Not Classified
4542	FGFR1	hsa-miR-5047	Disrupted	Leukemia/T-ALL	Not Classified
4543	FGFR1	hsa-miR-509-3-5p	Disrupted	Leukemia/T-ALL	Not Classified
4544	FGFR1	hsa-miR-509-5p	Disrupted	Leukemia/T-ALL	Not Classified
4545	FGFR1	hsa-miR-4274	Disrupted	Leukemia/T-ALL	Not Classified
4546	FGFR1	hsa-miR-4274	Disrupted	Leukemia/T-ALL	Not Classified
4547	FGFR1	hsa-miR-4274	Disrupted	Leukemia/T-ALL	Not Classified
4548	FGFR1	hsa-miR-4274	Disrupted	Leukemia/T-ALL	Not Classified
4549	FGFR1	hsa-miR-4274	Disrupted	Leukemia/T-ALL	Not Classified
4550	FGFR1	hsa-miR-4274	Disrupted	Leukemia/T-ALL	Not Classified
4551	FGFR1	hsa-miR-4274	Disrupted	Leukemia/T-ALL	Not Classified
4552	FGFR1	hsa-miR-4274	Disrupted	Leukemia/T-ALL	Not Classified
4553	FGFR1	hsa-miR-4274	Disrupted	Leukemia/T-ALL	Not Classified
4554	FGFR1	hsa-miR-563	Created	Leukemia/T-ALL	Not Classified
4555	FGFR1	hsa-miR-563	Created	Leukemia/T-ALL	Not Classified
4556	FGFR1	hsa-miR-563	Created	Leukemia/T-ALL	Not Classified
4557	FGFR1	hsa-miR-563	Created	Leukemia/T-ALL	Not Classified
4558	FGFR1	hsa-miR-563	Created	Leukemia/T-ALL	Not Classified
4559	FGFR1	hsa-miR-563	Created	Leukemia/T-ALL	Not Classified
4560	FGFR1	hsa-miR-563	Created	Leukemia/T-ALL	Not Classified
4561	FGFR1	hsa-miR-563	Created	Leukemia/T-ALL	Not Classified
4562	FGFR1	hsa-miR-324-3p	Disrupted	Leukemia/T-ALL	Not Classified
4563	FGFR1	hsa-miR-4684-5p	Created	Leukemia/T-ALL	Not Classified
4564	FGFR1	hsa-miR-324-3p	Disrupted	Leukemia/T-ALL	Not Classified
4565	FGFR1	hsa-miR-4684-5p	Created	Leukemia/T-ALL	Not Classified
4566	FGFR1	hsa-miR-324-3p	Disrupted	Leukemia/T-ALL	Not Classified
4567	FGFR1	hsa-miR-4684-5p	Created	Leukemia/T-ALL	Not Classified
4568	FGFR1	hsa-miR-324-3p	Disrupted	Leukemia/T-ALL	Not Classified
4569	FGFR1	hsa-miR-4684-5p	Created	Leukemia/T-ALL	Not Classified
4570	FGFR1	hsa-miR-324-3p	Disrupted	Leukemia/T-ALL	Not Classified
4571	FGFR1	hsa-miR-4684-5p	Created	Leukemia/T-ALL	Not Classified
4572	FGFR1	hsa-miR-324-3p	Disrupted	Leukemia/T-ALL	Not Classified
4573	FGFR1	hsa-miR-4684-5p	Created	Leukemia/T-ALL	Not Classified
4574	FGFR1	hsa-miR-324-3p	Disrupted	Leukemia/T-ALL	Not Classified
4575	FGFR1	hsa-miR-4684-5p	Created	Leukemia/T-ALL	Not Classified
4576	FGFR1	hsa-miR-324-3p	Disrupted	Leukemia/T-ALL	Not Classified
4577	FGFR1	hsa-miR-4684-5p	Created	Leukemia/T-ALL	Not Classified
4578	FGFR1	hsa-miR-324-3p	Disrupted	Leukemia/T-ALL	Not Classified
4579	FGFR1	hsa-miR-4684-5p	Created	Leukemia/T-ALL	Not Classified
4580	FGFR1	hsa-miR-4476	Disrupted	Leukemia/T-ALL	Not Classified
4581	FGFR1	hsa-miR-4695-5p	Created	Leukemia/T-ALL	Not Classified
4582	FGFR1	hsa-miR-4476	Disrupted	Leukemia/T-ALL	Not Classified
4583	FGFR1	hsa-miR-4695-5p	Created	Leukemia/T-ALL	Not Classified
4584	FGFR1	hsa-miR-4476	Disrupted	Leukemia/T-ALL	Not Classified
4585	FGFR1	hsa-miR-4695-5p	Created	Leukemia/T-ALL	Not Classified
4586	FGFR1	hsa-miR-4476	Disrupted	Leukemia/T-ALL	Not Classified
4587	FGFR1	hsa-miR-4695-5p	Created	Leukemia/T-ALL	Not Classified
4588	FGFR1	hsa-miR-4695-5p	Created	Leukemia/T-ALL	Not Classified
4589	FGFR1	hsa-miR-4695-5p	Created	Leukemia/T-ALL	Not Classified
4590	FGFR1	hsa-miR-4476	Disrupted	Leukemia/T-ALL	Not Classified
4591	FGFR1	hsa-miR-4476	Disrupted	Leukemia/T-ALL	Not Classified
4592	FGFR1	hsa-miR-4695-5p	Created	Leukemia/T-ALL	Not Classified
4593	FGFR1	hsa-miR-4476	Disrupted	Leukemia/T-ALL	Not Classified
4594	FGFR1	hsa-miR-4695-5p	Created	Leukemia/T-ALL	Not Classified
4595	PTCH1	hsa-miR-5091	Disrupted	Leukemia/T-ALL	Not Classified
4596	PTCH1	hsa-miR-5583-3p	Created	Leukemia/T-ALL	Not Classified
4597	PTCH1	hsa-miR-620	Created	Leukemia/T-ALL	Not Classified
4598	PTCH1	hsa-miR-5091	Disrupted	Leukemia/T-ALL	Not Classified
4599	PTCH1	hsa-miR-5583-3p	Created	Leukemia/T-ALL	Not Classified
4600	PTCH1	hsa-miR-620	Created	Leukemia/T-ALL	Not Classified
4601	PTCH1	hsa-miR-5091	Disrupted	Leukemia/T-ALL	Not Classified
4602	PTCH1	hsa-miR-5583-3p	Created	Leukemia/T-ALL	Not Classified
4603	PTCH1	hsa-miR-620	Created	Leukemia/T-ALL	Not Classified
4604	PTCH1	hsa-miR-5091	Disrupted	Leukemia/T-ALL	Not Classified
4605	PTCH1	hsa-miR-5583-3p	Created	Leukemia/T-ALL	Not Classified
4606	PTCH1	hsa-miR-620	Created	Leukemia/T-ALL	Not Classified
4607	PTCH1	hsa-miR-5091	Disrupted	Leukemia/T-ALL	Not Classified
4608	PTCH1	hsa-miR-5583-3p	Created	Leukemia/T-ALL	Not Classified
4609	PTCH1	hsa-miR-620	Created	Leukemia/T-ALL	Not Classified
4610	PTCH1	hsa-miR-5091	Disrupted	Leukemia/T-ALL	Not Classified
4611	PTCH1	hsa-miR-5583-3p	Created	Leukemia/T-ALL	Not Classified
4612	PTCH1	hsa-miR-620	Created	Leukemia/T-ALL	Not Classified
4613	PTCH1	hsa-miR-5091	Disrupted	Leukemia/T-ALL	Not Classified
4614	PTCH1	hsa-miR-5583-3p	Created	Leukemia/T-ALL	Not Classified
4615	PTCH1	hsa-miR-620	Created	Leukemia/T-ALL	Not Classified
4616	RET	hsa-miR-4310	Disrupted	Leukemia/T-ALL	Oncogene
4617	RET	hsa-miR-888-3p	Disrupted	Leukemia/T-ALL	Oncogene
4618	PTPN11	hsa-miR-3185	Created	Leukemia/T-ALL	Oncogene
4619	MAP2K4	hsa-miR-182-3p	Disrupted	Leukemia/T-ALL	Tumor Suppressor Gene
4620	NF1	hsa-miR-519b-3p	Disrupted	Leukemia/T-ALL	Tumor Suppressor Gene
4621	NF1	hsa-miR-519b-3p	Disrupted	Leukemia/T-ALL	Tumor Suppressor Gene
4622	FGFR1	hsa-miR-141-3p	Disrupted	Leukemia/T-ALL	Not Classified
4623	FGFR1	hsa-miR-4418	Disrupted	Leukemia/T-ALL	Not Classified
4624	FGFR1	hsa-miR-141-3p	Disrupted	Leukemia/T-ALL	Not Classified
4625	FGFR1	hsa-miR-4418	Disrupted	Leukemia/T-ALL	Not Classified
4626	FGFR1	hsa-miR-141-3p	Disrupted	Leukemia/T-ALL	Not Classified
4627	FGFR1	hsa-miR-4418	Disrupted	Leukemia/T-ALL	Not Classified
4628	FGFR1	hsa-miR-141-3p	Disrupted	Leukemia/T-ALL	Not Classified
4629	FGFR1	hsa-miR-4418	Disrupted	Leukemia/T-ALL	Not Classified
4630	FGFR1	hsa-miR-141-3p	Disrupted	Leukemia/T-ALL	Not Classified
4631	FGFR1	hsa-miR-4418	Disrupted	Leukemia/T-ALL	Not Classified
4632	FGFR1	hsa-miR-141-3p	Disrupted	Leukemia/T-ALL	Not Classified
4633	FGFR1	hsa-miR-4418	Disrupted	Leukemia/T-ALL	Not Classified
4634	FGFR1	hsa-miR-141-3p	Disrupted	Leukemia/T-ALL	Not Classified
4635	FGFR1	hsa-miR-4418	Disrupted	Leukemia/T-ALL	Not Classified
4636	FGFR1	hsa-miR-4418	Disrupted	Leukemia/T-ALL	Not Classified
4637	FGFR1	hsa-miR-141-3p	Disrupted	Leukemia/T-ALL	Not Classified
4638	FGFR1	hsa-miR-4418	Disrupted	Leukemia/T-ALL	Not Classified
4639	FGFR1	hsa-miR-4524a-5p	Disrupted	Leukemia/T-ALL	Not Classified
4640	FGFR1	hsa-miR-4524a-5p	Disrupted	Leukemia/T-ALL	Not Classified
4641	FGFR1	hsa-miR-4524a-5p	Disrupted	Leukemia/T-ALL	Not Classified
4642	FGFR1	hsa-miR-4524a-5p	Disrupted	Leukemia/T-ALL	Not Classified
4643	FGFR1	hsa-miR-4524a-5p	Disrupted	Leukemia/T-ALL	Not Classified
4644	FGFR1	hsa-miR-4524a-5p	Disrupted	Leukemia/T-ALL	Not Classified
4645	FGFR1	hsa-miR-4524a-5p	Disrupted	Leukemia/T-ALL	Not Classified
4646	FGFR1	hsa-miR-4524a-5p	Disrupted	Leukemia/T-ALL	Not Classified
4647	FGFR1	hsa-miR-4524a-5p	Disrupted	Leukemia/T-ALL	Not Classified
4648	PTCH1	hsa-miR-4531	Created	Leukemia/T-ALL	Not Classified
4649	PTCH1	hsa-miR-4531	Created	Leukemia/T-ALL	Not Classified
4650	PTCH1	hsa-miR-4531	Created	Leukemia/T-ALL	Not Classified
4651	PTCH1	hsa-miR-4531	Created	Leukemia/T-ALL	Not Classified
4652	PTCH1	hsa-miR-4531	Created	Leukemia/T-ALL	Not Classified
4653	PTCH1	hsa-miR-4531	Created	Leukemia/T-ALL	Not Classified
4654	PTCH1	hsa-miR-4531	Created	Leukemia/T-ALL	Not Classified
4655	NF1	hsa-miR-519c-3p	Disrupted	Leukemia/T-ALL	Tumor Suppressor Gene
4656	NF1	hsa-miR-519c-3p	Disrupted	Leukemia/T-ALL	Tumor Suppressor Gene
4657	PIK3R1	hsa-miR-128	Disrupted	Leukemia/T-ALL	Tumor Suppressor Gene
4658	PIK3R1	hsa-miR-128	Disrupted	Leukemia/T-ALL	Tumor Suppressor Gene
4659	PIK3R1	hsa-miR-128	Disrupted	Leukemia/T-ALL	Tumor Suppressor Gene
4660	PIK3R1	hsa-miR-128	Disrupted	Leukemia/T-ALL	Tumor Suppressor Gene
4661	KIT	hsa-miR-573	Disrupted	Leukemia/T-ALL	Oncogene
4662	KIT	hsa-miR-573	Disrupted	Leukemia/T-ALL	Oncogene
4663	PIK3R1	hsa-miR-1207-3p	Disrupted	Leukemia/T-ALL	Tumor Suppressor Gene
4664	PIK3R1	hsa-miR-1207-3p	Disrupted	Leukemia/T-ALL	Tumor Suppressor Gene
4665	PIK3R1	hsa-miR-1207-3p	Disrupted	Leukemia/T-ALL	Tumor Suppressor Gene
4666	FGFR1	hsa-miR-4524b-5p	Disrupted	Leukemia/T-ALL	Not Classified
4667	FGFR1	hsa-miR-4524b-5p	Disrupted	Leukemia/T-ALL	Not Classified
4668	FGFR1	hsa-miR-4524b-5p	Disrupted	Leukemia/T-ALL	Not Classified
4669	FGFR1	hsa-miR-4524b-5p	Disrupted	Leukemia/T-ALL	Not Classified
4670	FGFR1	hsa-miR-4524b-5p	Disrupted	Leukemia/T-ALL	Not Classified
4671	FGFR1	hsa-miR-4524b-5p	Disrupted	Leukemia/T-ALL	Not Classified
4672	FGFR1	hsa-miR-4524b-5p	Disrupted	Leukemia/T-ALL	Not Classified
4673	FGFR1	hsa-miR-4524b-5p	Disrupted	Leukemia/T-ALL	Not Classified
4674	FGFR1	hsa-miR-4524b-5p	Disrupted	Leukemia/T-ALL	Not Classified
4675	EGFR	hsa-miR-132-5p	Disrupted	Leukemia/T-ALL	Oncogene
4676	FLT3	hsa-miR-1245a	Disrupted	Leukemia/T-ALL	Oncogene
4677	FGFR1	hsa-miR-4519	Disrupted	Leukemia/T-ALL	Not Classified
4678	FGFR1	hsa-miR-4519	Disrupted	Leukemia/T-ALL	Not Classified
4679	FGFR1	hsa-miR-4519	Disrupted	Leukemia/T-ALL	Not Classified
4680	FGFR1	hsa-miR-4519	Disrupted	Leukemia/T-ALL	Not Classified
4681	FGFR1	hsa-miR-4519	Disrupted	Leukemia/T-ALL	Not Classified
4682	FGFR1	hsa-miR-4519	Disrupted	Leukemia/T-ALL	Not Classified
4683	FGFR1	hsa-miR-4519	Disrupted	Leukemia/T-ALL	Not Classified
4684	FGFR1	hsa-miR-4519	Disrupted	Leukemia/T-ALL	Not Classified
4685	VHL	hsa-miR-625-3p	Disrupted	Leukemia/T-ALL	Tumor Suppressor Gene
4686	VHL	hsa-miR-625-3p	Disrupted	Leukemia/T-ALL	Tumor Suppressor Gene
4687	FGFR1	hsa-miR-5197-3p	Disrupted	Leukemia/T-ALL	Not Classified
4688	FGFR1	hsa-miR-5197-3p	Disrupted	Leukemia/T-ALL	Not Classified
4689	FGFR1	hsa-miR-5197-3p	Disrupted	Leukemia/T-ALL	Not Classified
4690	FGFR1	hsa-miR-5197-3p	Disrupted	Leukemia/T-ALL	Not Classified
4691	FGFR1	hsa-miR-5197-3p	Disrupted	Leukemia/T-ALL	Not Classified
4692	FGFR1	hsa-miR-5197-3p	Disrupted	Leukemia/T-ALL	Not Classified
4693	FGFR1	hsa-miR-5197-3p	Disrupted	Leukemia/T-ALL	Not Classified
4694	FGFR1	hsa-miR-5197-3p	Disrupted	Leukemia/T-ALL	Not Classified
4695	MAP2K4	hsa-miR-5687	Disrupted	Leukemia/T-ALL	Tumor Suppressor Gene
4696	NF1	hsa-miR-4423-3p	Disrupted	Leukemia/T-ALL	Tumor Suppressor Gene
4697	NF1	hsa-miR-4423-3p	Disrupted	Leukemia/T-ALL	Tumor Suppressor Gene
4698	KIT	hsa-miR-3616-5p	Disrupted	Leukemia/T-ALL	Oncogene
4699	KIT	hsa-miR-3616-5p	Disrupted	Leukemia/T-ALL	Oncogene
4700	NF1	hsa-miR-519a-3p	Disrupted	Leukemia/T-ALL	Tumor Suppressor Gene
4701	NF1	hsa-miR-519a-3p	Disrupted	Leukemia/T-ALL	Tumor Suppressor Gene
4702	HRAS	hsa-miR-3193	Disrupted	Leukemia/T-ALL	Oncogene
4703	MAP2K4	hsa-miR-5002-5p	Disrupted	Leukemia/T-ALL	Tumor Suppressor Gene
4704	STK11	hsa-miR-326	Created	Leukemia/T-ALL	Tumor Suppressor Gene
4705	SMARCB1	hsa-miR-185-3p	Disrupted	Leukemia/T-ALL	Tumor Suppressor Gene
4706	SMARCB1	hsa-miR-185-3p	Disrupted	Leukemia/T-ALL	Tumor Suppressor Gene
4707	FGFR1	hsa-miR-374b-3p	Disrupted	Leukemia/T-ALL	Not Classified
4708	FGFR1	hsa-miR-374b-3p	Disrupted	Leukemia/T-ALL	Not Classified
4709	FGFR1	hsa-miR-374b-3p	Disrupted	Leukemia/T-ALL	Not Classified
4710	FGFR1	hsa-miR-374b-3p	Disrupted	Leukemia/T-ALL	Not Classified
4711	FGFR1	hsa-miR-374b-3p	Disrupted	Leukemia/T-ALL	Not Classified
4712	FGFR1	hsa-miR-374b-3p	Disrupted	Leukemia/T-ALL	Not Classified
4713	FGFR1	hsa-miR-374b-3p	Disrupted	Leukemia/T-ALL	Not Classified
4714	FGFR1	hsa-miR-374b-3p	Disrupted	Leukemia/T-ALL	Not Classified
4715	FGFR1	hsa-miR-374b-3p	Disrupted	Leukemia/T-ALL	Not Classified
4716	PIK3R1	hsa-miR-3681-3p	Disrupted	Leukemia/T-ALL	Tumor Suppressor Gene
4717	PIK3R1	hsa-miR-3681-3p	Disrupted	Leukemia/T-ALL	Tumor Suppressor Gene
4718	PIK3R1	hsa-miR-3681-3p	Disrupted	Leukemia/T-ALL	Tumor Suppressor Gene
4719	PIK3R1	hsa-miR-3681-3p	Disrupted	Leukemia/T-ALL	Tumor Suppressor Gene
4720	MAP2K4	hsa-miR-4715-5p	Disrupted	Leukemia/T-ALL	Tumor Suppressor Gene
4721	FGFR1	hsa-miR-18a-3p	Disrupted	Leukemia/T-ALL	Not Classified
4722	FGFR1	hsa-miR-18a-3p	Disrupted	Leukemia/T-ALL	Not Classified
4723	FGFR1	hsa-miR-18a-3p	Disrupted	Leukemia/T-ALL	Not Classified
4724	FGFR1	hsa-miR-18a-3p	Disrupted	Leukemia/T-ALL	Not Classified
4725	FGFR1	hsa-miR-18a-3p	Disrupted	Leukemia/T-ALL	Not Classified
4726	FGFR1	hsa-miR-18a-3p	Disrupted	Leukemia/T-ALL	Not Classified
4727	FGFR1	hsa-miR-18a-3p	Disrupted	Leukemia/T-ALL	Not Classified
4728	FGFR1	hsa-miR-18a-3p	Disrupted	Leukemia/T-ALL	Not Classified
4729	NF1	hsa-miR-4708-3p	Disrupted	Leukemia/T-ALL	Tumor Suppressor Gene
4730	NF1	hsa-miR-4708-3p	Disrupted	Leukemia/T-ALL	Tumor Suppressor Gene
4731	KIT	hsa-miR-4783-3p	Disrupted	Leukemia/T-ALL	Oncogene
4732	KIT	hsa-miR-4783-3p	Disrupted	Leukemia/T-ALL	Oncogene
4733	NF1	hsa-miR-31-5p	Disrupted	Leukemia/T-ALL	Tumor Suppressor Gene
4734	NF1	hsa-miR-31-5p	Disrupted	Leukemia/T-ALL	Tumor Suppressor Gene
4735	CDK4	hsa-miR-874	Disrupted	Leukemia/T-ALL	Not Classified
4736	PTPN11	hsa-miR-5093	Disrupted	Leukemia/T-ALL	Oncogene
4737	SMARCB1	hsa-miR-4283	Disrupted	Leukemia/T-ALL	Tumor Suppressor Gene
4738	SMARCB1	hsa-miR-4283	Disrupted	Leukemia/T-ALL	Tumor Suppressor Gene
4739	FBXW7	hsa-miR-2052	Disrupted	Leukemia/T-ALL	Tumor Suppressor Gene
4740	NF2	hsa-miR-1471	Disrupted	Leukemia/T-ALL	Tumor Suppressor Gene
4741	NF2	hsa-miR-1471	Disrupted	Leukemia/T-ALL	Tumor Suppressor Gene
4742	NF2	hsa-miR-1471	Disrupted	Leukemia/T-ALL	Tumor Suppressor Gene
4743	NF2	hsa-miR-1471	Disrupted	Leukemia/T-ALL	Tumor Suppressor Gene
4744	NF2	hsa-miR-1471	Disrupted	Leukemia/T-ALL	Tumor Suppressor Gene
4745	FGFR1	hsa-miR-3185	Disrupted	Leukemia/T-ALL	Not Classified
4746	FGFR1	hsa-miR-3185	Disrupted	Leukemia/T-ALL	Not Classified
4747	FGFR1	hsa-miR-3185	Disrupted	Leukemia/T-ALL	Not Classified
4748	FGFR1	hsa-miR-3185	Disrupted	Leukemia/T-ALL	Not Classified
4749	FGFR1	hsa-miR-3185	Disrupted	Leukemia/T-ALL	Not Classified
4750	FGFR1	hsa-miR-3185	Disrupted	Leukemia/T-ALL	Not Classified
4751	FGFR1	hsa-miR-3185	Disrupted	Leukemia/T-ALL	Not Classified
4752	FGFR1	hsa-miR-3185	Disrupted	Leukemia/T-ALL	Not Classified
4753	FGFR1	hsa-miR-3185	Disrupted	Leukemia/T-ALL	Not Classified
4754	FBXW7	hsa-miR-4795-3p	Disrupted	Leukemia/T-ALL	Tumor Suppressor Gene
4755	FBXW7	hsa-miR-4795-3p	Disrupted	Leukemia/T-ALL	Tumor Suppressor Gene
4756	FBXW7	hsa-miR-4795-3p	Disrupted	Leukemia/T-ALL	Tumor Suppressor Gene
4757	VHL	hsa-miR-4269	Disrupted	Leukemia/T-ALL	Tumor Suppressor Gene
4758	VHL	hsa-miR-4269	Disrupted	Leukemia/T-ALL	Tumor Suppressor Gene
4759	NF2	hsa-miR-1471	Disrupted	Leukemia/T-ALL	Tumor Suppressor Gene
4760	NF2	hsa-miR-1471	Disrupted	Leukemia/T-ALL	Tumor Suppressor Gene
4761	FGFR3	hsa-miR-587	Disrupted	Leukemia/T-ALL	Oncogene
4762	FGFR3	hsa-miR-587	Disrupted	Leukemia/T-ALL	Oncogene
4763	FGFR3	hsa-miR-587	Disrupted	Leukemia/T-ALL	Oncogene
4764	FGFR3	hsa-miR-297	Created	Leukemia/T-ALL	Oncogene
4765	FGFR3	hsa-miR-297	Created	Leukemia/T-ALL	Oncogene
4766	FGFR3	hsa-miR-297	Created	Leukemia/T-ALL	Oncogene
4767	RET	hsa-miR-568	Disrupted	Leukemia/T-ALL	Oncogene
4768	KDR	hsa-miR-589-3p	Disrupted	Leukemia/T-ALL	Oncogene
4769	FBXW7	hsa-miR-3135a	Disrupted	Leukemia/T-ALL	Tumor Suppressor Gene
4770	FBXW7	hsa-miR-3135a	Disrupted	Leukemia/T-ALL	Tumor Suppressor Gene
4771	FBXW7	hsa-miR-3135a	Disrupted	Leukemia/T-ALL	Tumor Suppressor Gene
4772	FGFR1	hsa-miR-650	Disrupted	Leukemia/T-ALL	Not Classified
4773	FGFR1	hsa-miR-650	Disrupted	Leukemia/T-ALL	Not Classified
4774	FGFR1	hsa-miR-650	Disrupted	Leukemia/T-ALL	Not Classified
4775	FGFR1	hsa-miR-650	Disrupted	Leukemia/T-ALL	Not Classified
4776	FGFR1	hsa-miR-650	Disrupted	Leukemia/T-ALL	Not Classified
4777	FGFR1	hsa-miR-650	Disrupted	Leukemia/T-ALL	Not Classified
4778	FGFR1	hsa-miR-650	Disrupted	Leukemia/T-ALL	Not Classified
4779	FGFR1	hsa-miR-650	Disrupted	Leukemia/T-ALL	Not Classified
