	Genesymbol	miRNA	Cancertype	Targetsiteclass
98900	PDGFRB	hsa-miR-2392	LiverCancer(NCC,JP)	Disrupted
98901	FANCA	hsa-miR-4514	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
98911	HLA-A	hsa-miR-23b-3p	LiverCancer(NCC,JP)	Disrupted
98912	HLA-A	hsa-miR-23c	LiverCancer(NCC,JP)	Disrupted
98913	HLA-A	hsa-miR-23b-3p	LiverCancer(NCC,JP)	Disrupted
98914	HLA-A	hsa-miR-23c	LiverCancer(NCC,JP)	Disrupted
98945	HLA-A	hsa-miR-130a-5p	LiverCancer(NCC,JP)	Disrupted
98946	HLA-A	hsa-miR-23a-3p	LiverCancer(NCC,JP)	Disrupted
98947	HLA-A	hsa-miR-130a-5p	LiverCancer(NCC,JP)	Disrupted
98948	HLA-A	hsa-miR-23a-3p	LiverCancer(NCC,JP)	Disrupted
99010	HLA-A	hsa-miR-4633-5p	LiverCancer(NCC,JP)	Disrupted
99011	HLA-A	hsa-miR-4633-5p	LiverCancer(NCC,JP)	Disrupted
99041	PDGFB	hsa-miR-5100	BreastCarcinoma(WTSI,UK)	Disrupted
99042	PDGFB	hsa-miR-5100	BreastCarcinoma(WTSI,UK)	Disrupted
99044	JAK1	hsa-miR-302c-5p	LiverCancer(RIKEN,JP)	Disrupted
99298	GNAS	hsa-miR-4293	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
99476	PAX3	hsa-miR-4317	LiverCancer(RIKEN,JP)	Disrupted
99531	JAK1	hsa-miR-302c-5p	LiverCancer(RIKEN,JP)	Disrupted
99544	ETNK1	hsa-miR-5584-5p	LiverCancer(NCC,JP)	Created
99580	MYOD1	hsa-miR-4298	LiverCancer(NCC,JP)	Disrupted
99629	LSM14A	hsa-miR-4761-5p	LiverCancer(NCC,JP)	Disrupted
99630	LSM14A	hsa-miR-4761-5p	LiverCancer(NCC,JP)	Disrupted
99637	JAK1	hsa-miR-3143	LiverCancer(RIKEN,JP)	Disrupted
99638	JAK1	hsa-miR-3143	LiverCancer(RIKEN,JP)	Disrupted
99656	CDKN1B	hsa-miR-5696	LiverCancer(NCC,JP)	Disrupted
99831	NCKIPSD	hsa-miR-3183	LiverCancer(RIKEN,JP)	Disrupted
99832	NCKIPSD	hsa-miR-3183	LiverCancer(RIKEN,JP)	Disrupted
99834	MYOD1	hsa-miR-3122	LiverCancer(NCC,JP)	Disrupted
99841	5-Sep	hsa-miR-608	ColonAdenocarcinoma(TCGA,US)	Disrupted
99842	5-Sep	hsa-miR-608	ColonAdenocarcinoma(TCGA,US)	Disrupted
99909	NRG1	hsa-miR-4680-5p	LiverCancer(NCC,JP)	Disrupted
99910	NRG1	hsa-miR-4680-5p	LiverCancer(NCC,JP)	Disrupted
99911	NRG1	hsa-miR-4680-5p	LiverCancer(NCC,JP)	Disrupted
99912	NRG1	hsa-miR-4680-5p	LiverCancer(NCC,JP)	Disrupted
99952	ACSL6	hsa-miR-30a-3p	LiverCancer(RIKEN,JP)	Disrupted
99953	ACSL6	hsa-miR-30a-3p	LiverCancer(RIKEN,JP)	Disrupted
99954	ACSL6	hsa-miR-30a-3p	LiverCancer(RIKEN,JP)	Disrupted
99955	ACSL6	hsa-miR-30a-3p	LiverCancer(RIKEN,JP)	Disrupted
99956	ACSL6	hsa-miR-30a-3p	LiverCancer(RIKEN,JP)	Disrupted
99957	ACSL6	hsa-miR-30a-3p	LiverCancer(RIKEN,JP)	Disrupted
99976	NRG1	hsa-miR-552	LiverCancer(RIKEN,JP)	Disrupted
99977	NRG1	hsa-miR-552	LiverCancer(RIKEN,JP)	Disrupted
99978	NRG1	hsa-miR-552	LiverCancer(RIKEN,JP)	Disrupted
99979	NRG1	hsa-miR-552	LiverCancer(RIKEN,JP)	Disrupted
99980	NRG1	hsa-miR-552	LiverCancer(RIKEN,JP)	Disrupted
99981	NRG1	hsa-miR-552	LiverCancer(RIKEN,JP)	Disrupted
100010	ACSL6	hsa-miR-30e-3p	LiverCancer(RIKEN,JP)	Disrupted
100011	ACSL6	hsa-miR-30e-3p	LiverCancer(RIKEN,JP)	Disrupted
100012	ACSL6	hsa-miR-30e-3p	LiverCancer(RIKEN,JP)	Disrupted
100013	ACSL6	hsa-miR-30e-3p	LiverCancer(RIKEN,JP)	Disrupted
100014	ACSL6	hsa-miR-30e-3p	LiverCancer(RIKEN,JP)	Disrupted
100015	ACSL6	hsa-miR-30e-3p	LiverCancer(RIKEN,JP)	Disrupted
100030	MTCP1	hsa-miR-5692b	LiverCancer(NCC,JP)	Disrupted
100031	MTCP1	hsa-miR-5692c	LiverCancer(NCC,JP)	Disrupted
100086	GNAS	hsa-miR-4293	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
100393	NRG1	hsa-miR-5095	LiverCancer(RIKEN,JP)	Disrupted
100394	NRG1	hsa-miR-5095	LiverCancer(RIKEN,JP)	Disrupted
100395	NRG1	hsa-miR-5095	LiverCancer(RIKEN,JP)	Disrupted
100533	BCL9	hsa-miR-619	LiverCancer(NCC,JP)	Disrupted
100570	HNF1A	hsa-miR-320a	LiverCancer(NCC,JP)	Disrupted
100571	HNF1A	hsa-miR-320b	LiverCancer(NCC,JP)	Disrupted
100572	HNF1A	hsa-miR-320c	LiverCancer(NCC,JP)	Disrupted
100573	HNF1A	hsa-miR-320d	LiverCancer(NCC,JP)	Disrupted
100574	HNF1A	hsa-miR-4429	LiverCancer(NCC,JP)	Disrupted
100576	NIN	hsa-miR-5011-3p	LiverCancer(NCC,JP)	Disrupted
100632	BCL9	hsa-miR-631	LiverCancer(NCC,JP)	Disrupted
100639	CRTC3	hsa-miR-346	LiverCancer(RIKEN,JP)	Created
100640	CRTC3	hsa-miR-346	LiverCancer(RIKEN,JP)	Created
100714	POLE	hsa-miR-1915-3p	LiverCancer(NCC,JP)	Disrupted
100742	RUNX1T1	hsa-miR-193a-5p	LiverCancer(RIKEN,JP)	Disrupted
100743	RUNX1T1	hsa-miR-193a-5p	LiverCancer(RIKEN,JP)	Disrupted
100744	RUNX1T1	hsa-miR-193a-5p	LiverCancer(RIKEN,JP)	Disrupted
100745	RUNX1T1	hsa-miR-193a-5p	LiverCancer(RIKEN,JP)	Disrupted
100746	RUNX1T1	hsa-miR-193a-5p	LiverCancer(RIKEN,JP)	Disrupted
100747	RUNX1T1	hsa-miR-193a-5p	LiverCancer(RIKEN,JP)	Disrupted
100748	RUNX1T1	hsa-miR-193a-5p	LiverCancer(RIKEN,JP)	Disrupted
100749	RUNX1T1	hsa-miR-193a-5p	LiverCancer(RIKEN,JP)	Disrupted
100750	RUNX1T1	hsa-miR-193a-5p	LiverCancer(RIKEN,JP)	Disrupted
100751	RUNX1T1	hsa-miR-193a-5p	LiverCancer(RIKEN,JP)	Disrupted
100752	RUNX1T1	hsa-miR-193a-5p	LiverCancer(RIKEN,JP)	Disrupted
100753	RUNX1T1	hsa-miR-193a-5p	LiverCancer(RIKEN,JP)	Disrupted
100754	RUNX1T1	hsa-miR-193a-5p	LiverCancer(RIKEN,JP)	Disrupted
100755	RUNX1T1	hsa-miR-193a-5p	LiverCancer(RIKEN,JP)	Disrupted
100835	NRG1	hsa-miR-4479	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
100836	NRG1	hsa-miR-4479	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
100837	NRG1	hsa-miR-4479	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
100860	PAX3	hsa-miR-4708-5p	LiverCancer(NCC,JP)	Disrupted
100899	FGFR1	hsa-miR-377-3p	LiverCancer(NCC,JP)	Disrupted
100900	FGFR1	hsa-miR-377-3p	LiverCancer(NCC,JP)	Disrupted
100901	FGFR1	hsa-miR-377-3p	LiverCancer(NCC,JP)	Disrupted
100902	FGFR1	hsa-miR-377-3p	LiverCancer(NCC,JP)	Disrupted
100903	FGFR1	hsa-miR-377-3p	LiverCancer(NCC,JP)	Disrupted
100904	FGFR1	hsa-miR-377-3p	LiverCancer(NCC,JP)	Disrupted
100905	FGFR1	hsa-miR-377-3p	LiverCancer(NCC,JP)	Disrupted
100906	FGFR1	hsa-miR-377-3p	LiverCancer(NCC,JP)	Disrupted
100907	FGFR1	hsa-miR-377-3p	LiverCancer(NCC,JP)	Disrupted
100916	KAT6A	hsa-miR-4772-5p	BreastCarcinoma(WTSI,UK)	Disrupted
100917	KAT6A	hsa-miR-4772-5p	BreastCarcinoma(WTSI,UK)	Disrupted
100918	KAT6A	hsa-miR-4772-5p	BreastCarcinoma(WTSI,UK)	Disrupted
100922	GNAS	hsa-miR-532-3p	BladderUrothelialCarcinoma(TCGA,US)	Disrupted
100923	GNAS	hsa-miR-532-3p	BladderUrothelialCarcinoma(TCGA,US)	Disrupted
100927	CIC	hsa-miR-3065-3p	LiverCancer(RIKEN,JP)	Disrupted
100973	LPP	hsa-miR-1253	LiverCancer(RIKEN,JP)	Disrupted
101038	BCL9	hsa-miR-492	LiverCancer(NCC,JP)	Disrupted
101055	NRG1	hsa-miR-876-5p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
101056	NRG1	hsa-miR-876-5p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
101057	NRG1	hsa-miR-876-5p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
101148	MECOM	hsa-miR-624-3p	LiverCancer(RIKEN,JP)	Disrupted
101149	MECOM	hsa-miR-624-3p	LiverCancer(RIKEN,JP)	Disrupted
101150	MECOM	hsa-miR-624-3p	LiverCancer(RIKEN,JP)	Disrupted
101151	MECOM	hsa-miR-624-3p	LiverCancer(RIKEN,JP)	Disrupted
101152	MECOM	hsa-miR-624-3p	LiverCancer(RIKEN,JP)	Disrupted
101153	MECOM	hsa-miR-624-3p	LiverCancer(RIKEN,JP)	Disrupted
101154	MECOM	hsa-miR-624-3p	LiverCancer(RIKEN,JP)	Disrupted
101215	IRF4	hsa-miR-338-5p	LiverCancer(RIKEN,JP)	Disrupted
101216	IRF4	hsa-miR-338-5p	LiverCancer(RIKEN,JP)	Disrupted
101263	KIT	hsa-miR-4756-5p	LiverCancer(RIKEN,JP)	Disrupted
101264	KIT	hsa-miR-4756-5p	LiverCancer(RIKEN,JP)	Disrupted
101267	EGFR	hsa-miR-3692-3p	LiverCancer(RIKEN,JP)	Disrupted
101343	NCOR1	hsa-miR-542-3p	LiverCancer(RIKEN,JP)	Disrupted
101344	NCOR1	hsa-miR-542-3p	LiverCancer(RIKEN,JP)	Disrupted
101373	TOP1	hsa-miR-25-3p	LiverCancer(RIKEN,JP)	Disrupted
101439	KDM5C	hsa-miR-508-5p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
101645	SLC34A2	hsa-miR-4647	LiverCancer(NCC,JP)	Disrupted
101646	SLC34A2	hsa-miR-4647	LiverCancer(NCC,JP)	Disrupted
101647	SLC34A2	hsa-miR-4647	LiverCancer(NCC,JP)	Disrupted
101714	TOP1	hsa-miR-25-3p	LiverCancer(RIKEN,JP)	Disrupted
101822	BMPR1A	hsa-miR-4722-5p	LiverCancer(RIKEN,JP)	Disrupted
101840	TRAF7	hsa-miR-1307-3p	LiverCancer(NCC,JP)	Disrupted
101872	MAX	hsa-miR-3188	LiverCancer(NCC,JP)	Disrupted
101977	PAX3	hsa-miR-4737	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
102097	ACSL6	hsa-miR-4739	ProstateCancer(OICR,CA)	Disrupted
102098	ACSL6	hsa-miR-4739	ProstateCancer(OICR,CA)	Disrupted
102099	ACSL6	hsa-miR-4739	ProstateCancer(OICR,CA)	Disrupted
102100	ACSL6	hsa-miR-4739	ProstateCancer(OICR,CA)	Disrupted
102101	ACSL6	hsa-miR-4739	ProstateCancer(OICR,CA)	Disrupted
102102	ACSL6	hsa-miR-4739	ProstateCancer(OICR,CA)	Disrupted
102115	STIL	hsa-miR-4695-5p	ProstateCancer(OICR,CA)	Disrupted
102116	STIL	hsa-miR-4695-5p	ProstateCancer(OICR,CA)	Disrupted
102190	TOP1	hsa-miR-363-3p	LiverCancer(RIKEN,JP)	Disrupted
102191	TOP1	hsa-miR-363-3p	LiverCancer(RIKEN,JP)	Disrupted
102212	SDHC	hsa-miR-146b-5p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
102213	SDHC	hsa-miR-146b-5p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
102214	SDHC	hsa-miR-146b-5p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
102226	SDHC	hsa-miR-146b-5p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
102227	SDHC	hsa-miR-146b-5p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
102228	SDHC	hsa-miR-146b-5p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
102284	NRG1	hsa-miR-5095	LiverCancer(RIKEN,JP)	Disrupted
102285	NRG1	hsa-miR-5095	LiverCancer(RIKEN,JP)	Disrupted
102286	NRG1	hsa-miR-5095	LiverCancer(RIKEN,JP)	Disrupted
102287	NRG1	hsa-miR-5095	LiverCancer(RIKEN,JP)	Disrupted
102288	NRG1	hsa-miR-5095	LiverCancer(RIKEN,JP)	Disrupted
102289	NRG1	hsa-miR-5095	LiverCancer(RIKEN,JP)	Disrupted
102306	ELK4	hsa-miR-3671	LiverCancer(RIKEN,JP)	Created
102313	MLF1	hsa-miR-3119	LiverCancer(RIKEN,JP)	Disrupted
102314	MLF1	hsa-miR-3119	LiverCancer(RIKEN,JP)	Disrupted
102315	MLF1	hsa-miR-3119	LiverCancer(RIKEN,JP)	Disrupted
102316	MLF1	hsa-miR-3119	LiverCancer(RIKEN,JP)	Disrupted
102317	MLF1	hsa-miR-3119	LiverCancer(RIKEN,JP)	Disrupted
102318	MLF1	hsa-miR-3119	LiverCancer(RIKEN,JP)	Disrupted
102472	ERBB3	hsa-miR-1197	LiverCancer(NCC,JP)	Disrupted
102480	FBXO11	hsa-miR-3145-5p	LiverCancer(RIKEN,JP)	Disrupted
102481	FBXO11	hsa-miR-3145-5p	LiverCancer(RIKEN,JP)	Disrupted
102502	ABL2	hsa-miR-3943	ProstateCancer(OICR,CA)	Disrupted
102503	ABL2	hsa-miR-3943	ProstateCancer(OICR,CA)	Disrupted
102504	ABL2	hsa-miR-3943	ProstateCancer(OICR,CA)	Disrupted
102505	ABL2	hsa-miR-3943	ProstateCancer(OICR,CA)	Disrupted
102506	ABL2	hsa-miR-3943	ProstateCancer(OICR,CA)	Disrupted
102507	ABL2	hsa-miR-3943	ProstateCancer(OICR,CA)	Disrupted
102508	ABL2	hsa-miR-3943	ProstateCancer(OICR,CA)	Disrupted
102557	MET	hsa-miR-1283	ProstateCancer(OICR,CA)	Disrupted
102558	MET	hsa-miR-1283	ProstateCancer(OICR,CA)	Disrupted
102592	RNF213	hsa-miR-370	ProstateCancer(OICR,CA)	Disrupted
102672	ABI1	hsa-miR-18a-5p	LiverCancer(RIKEN,JP)	Created
102697	SDHC	hsa-miR-4428	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
102698	SDHC	hsa-miR-4428	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
102699	SDHC	hsa-miR-4428	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
102734	HNF1A	hsa-miR-4762-3p	LiverCancer(NCC,JP)	Disrupted
102791	REL	hsa-miR-4746-3p	ProstateCancer(OICR,CA)	Disrupted
102807	AMER1	hsa-miR-188-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
102842	AFF1	hsa-miR-19b-3p	LiverCancer(NCC,JP)	Disrupted
103002	LPP	hsa-miR-30a-3p	LiverCancer(RIKEN,JP)	Disrupted
103029	HOXD11	hsa-miR-3919	LiverCancer(RIKEN,JP)	Disrupted
103162	WHSC1	hsa-miR-1226-3p	LiverCancer(NCC,JP)	Disrupted
103163	WHSC1	hsa-miR-1226-3p	LiverCancer(NCC,JP)	Disrupted
103164	WHSC1	hsa-miR-1226-3p	LiverCancer(NCC,JP)	Disrupted
103165	WHSC1	hsa-miR-1226-3p	LiverCancer(NCC,JP)	Disrupted
103236	AKT2	hsa-miR-564	LiverCancer(NCC,JP)	Disrupted
103237	AKT2	hsa-miR-564	LiverCancer(NCC,JP)	Disrupted
103238	AKT2	hsa-miR-564	LiverCancer(NCC,JP)	Disrupted
103270	DDX10	hsa-miR-365b-5p	LiverCancer(NCC,JP)	Disrupted
103276	ELK4	hsa-miR-3191-5p	LiverCancer(RIKEN,JP)	Disrupted
103298	HNF1A	hsa-miR-320e	LiverCancer(NCC,JP)	Disrupted
103350	LSM14A	hsa-miR-4761-5p	LiverCancer(NCC,JP)	Disrupted
103351	LSM14A	hsa-miR-4761-5p	LiverCancer(NCC,JP)	Disrupted
103354	PAX3	hsa-miR-155-5p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
103400	KRAS	hsa-miR-552	LiverCancer(RIKEN,JP)	Created
103411	GNAS	hsa-miR-188-3p	BladderUrothelialCarcinoma(TCGA,US)	Disrupted
103412	GNAS	hsa-miR-188-3p	BladderUrothelialCarcinoma(TCGA,US)	Disrupted
103516	TOP1	hsa-miR-92b-3p	LiverCancer(RIKEN,JP)	Disrupted
103569	CRTC1	hsa-miR-874	LiverCancer(RIKEN,JP)	Created
103609	HLA-A	hsa-miR-532-5p	LiverCancer(NCC,JP)	Disrupted
103610	HLA-A	hsa-miR-532-5p	LiverCancer(NCC,JP)	Disrupted
103619	MYOD1	hsa-miR-1302	LiverCancer(NCC,JP)	Disrupted
103629	TOP1	hsa-miR-92b-3p	LiverCancer(RIKEN,JP)	Disrupted
103758	C2orf44	hsa-miR-5007-5p	BladderUrothelialCarcinoma(TCGA,US)	Disrupted
103760	MLF1	hsa-miR-4697-5p	LiverCancer(RIKEN,JP)	Disrupted
103761	MLF1	hsa-miR-4697-5p	LiverCancer(RIKEN,JP)	Disrupted
103762	MLF1	hsa-miR-4697-5p	LiverCancer(RIKEN,JP)	Disrupted
103763	MLF1	hsa-miR-4697-5p	LiverCancer(RIKEN,JP)	Disrupted
103764	MLF1	hsa-miR-4697-5p	LiverCancer(RIKEN,JP)	Disrupted
103765	MLF1	hsa-miR-4697-5p	LiverCancer(RIKEN,JP)	Disrupted
103850	CRTC1	hsa-miR-328	LiverCancer(RIKEN,JP)	Disrupted
103916	FANCA	hsa-miR-425-3p	CervicalSquamousCellCarcinoma(TCGA,US)	Disrupted
103956	GATA3	hsa-miR-4774-5p	LiverCancer(NCC,JP)	Disrupted
103957	GATA3	hsa-miR-4774-5p	LiverCancer(NCC,JP)	Disrupted
103966	TOP1	hsa-miR-92a-3p	LiverCancer(RIKEN,JP)	Disrupted
103980	FANCD2	hsa-miR-4712-3p	LiverCancer(NCC,JP)	Disrupted
104008	NFIB	hsa-miR-330-5p	LiverCancer(RIKEN,JP)	Created
104048	ABI1	hsa-miR-93-5p	LiverCancer(RIKEN,JP)	Disrupted
104049	TOP1	hsa-miR-92a-3p	LiverCancer(RIKEN,JP)	Disrupted
104173	RAF1	hsa-let-7i-3p	ColonAdenocarcinoma(TCGA,US)	Disrupted
104178	TBL1XR1	hsa-let-7d-5p	LiverCancer(RIKEN,JP)	Created
104201	FANCD2	hsa-miR-3975	LiverCancer(NCC,JP)	Disrupted
104205	RABEP1	hsa-miR-3135a	LiverCancer(RIKEN,JP)	Disrupted
104206	RABEP1	hsa-miR-3135a	LiverCancer(RIKEN,JP)	Disrupted
104312	DDX10	hsa-miR-365a-5p	LiverCancer(NCC,JP)	Disrupted
104474	TRAF7	hsa-miR-1469	LiverCancer(NCC,JP)	Disrupted
104601	DDX10	hsa-miR-3126-5p	LiverCancer(NCC,JP)	Disrupted
104674	RUNX1T1	hsa-miR-193a-5p	LiverCancer(RIKEN,JP)	Disrupted
104715	MYOD1	hsa-miR-3649	LiverCancer(NCC,JP)	Disrupted
104739	RUNX1T1	hsa-miR-3621	LiverCancer(RIKEN,JP)	Disrupted
104740	RUNX1T1	hsa-miR-3621	LiverCancer(RIKEN,JP)	Disrupted
104741	RUNX1T1	hsa-miR-3621	LiverCancer(RIKEN,JP)	Disrupted
104742	RUNX1T1	hsa-miR-3621	LiverCancer(RIKEN,JP)	Disrupted
104743	RUNX1T1	hsa-miR-3621	LiverCancer(RIKEN,JP)	Disrupted
104744	RUNX1T1	hsa-miR-3621	LiverCancer(RIKEN,JP)	Disrupted
104745	RUNX1T1	hsa-miR-3621	LiverCancer(RIKEN,JP)	Disrupted
104746	RUNX1T1	hsa-miR-3621	LiverCancer(RIKEN,JP)	Disrupted
104747	RUNX1T1	hsa-miR-3621	LiverCancer(RIKEN,JP)	Disrupted
104748	RUNX1T1	hsa-miR-3621	LiverCancer(RIKEN,JP)	Disrupted
104749	RUNX1T1	hsa-miR-3621	LiverCancer(RIKEN,JP)	Disrupted
104750	RUNX1T1	hsa-miR-3621	LiverCancer(RIKEN,JP)	Disrupted
104751	RUNX1T1	hsa-miR-3621	LiverCancer(RIKEN,JP)	Disrupted
104752	RUNX1T1	hsa-miR-3621	LiverCancer(RIKEN,JP)	Disrupted
104753	RUNX1T1	hsa-miR-3621	LiverCancer(RIKEN,JP)	Disrupted
104859	LPP	hsa-miR-3942-3p	LiverCancer(RIKEN,JP)	Disrupted
104860	MLF1	hsa-miR-4488	LiverCancer(RIKEN,JP)	Disrupted
104891	MLF1	hsa-miR-4488	LiverCancer(RIKEN,JP)	Disrupted
104892	MLF1	hsa-miR-4488	LiverCancer(RIKEN,JP)	Disrupted
104893	MLF1	hsa-miR-4488	LiverCancer(RIKEN,JP)	Disrupted
104894	MLF1	hsa-miR-4488	LiverCancer(RIKEN,JP)	Disrupted
104895	MLF1	hsa-miR-4488	LiverCancer(RIKEN,JP)	Disrupted
105033	MYD88	hsa-miR-92a-1-5p	LiverCancer(NCC,JP)	Disrupted
105084	HMGA1	hsa-miR-4466	LiverCancer(NCC,JP)	Disrupted
105087	NRG1	hsa-miR-2277-5p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
105088	NRG1	hsa-miR-2277-5p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
105089	NRG1	hsa-miR-2277-5p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
105258	BRIP1	hsa-miR-32-3p	Hypodiploid_ALL	Disrupted
105259	BRIP1	hsa-miR-4272	Hypodiploid_ALL	Disrupted
105260	BRIP1	hsa-miR-4775	Hypodiploid_ALL	Created
105476	ERG	hsa-miR-4646-5p	Hypodiploid_ALL	Created
105477	ERG	hsa-miR-4646-5p	Hypodiploid_ALL	Created
105478	ERG	hsa-miR-4646-5p	Hypodiploid_ALL	Created
105479	ERG	hsa-miR-4646-5p	Hypodiploid_ALL	Created
105480	ERG	hsa-miR-4646-5p	Hypodiploid_ALL	Created
105481	ERG	hsa-miR-4646-5p	Hypodiploid_ALL	Created
105482	ERG	hsa-miR-204-3p	Hypodiploid_ALL	Created
105483	ERG	hsa-miR-204-3p	Hypodiploid_ALL	Created
105484	ERG	hsa-miR-204-3p	Hypodiploid_ALL	Created
105485	ERG	hsa-miR-204-3p	Hypodiploid_ALL	Created
105486	ERG	hsa-miR-204-3p	Hypodiploid_ALL	Created
105487	ERG	hsa-miR-204-3p	Hypodiploid_ALL	Created
105488	ERG	hsa-miR-1302	Hypodiploid_ALL	Created
105489	ERG	hsa-miR-1302	Hypodiploid_ALL	Created
105490	ERG	hsa-miR-1302	Hypodiploid_ALL	Created
105491	ERG	hsa-miR-1302	Hypodiploid_ALL	Created
105492	ERG	hsa-miR-1302	Hypodiploid_ALL	Created
105493	ERG	hsa-miR-1302	Hypodiploid_ALL	Created
105494	ERG	hsa-miR-4314	Hypodiploid_ALL	Created
105495	ERG	hsa-miR-4314	Hypodiploid_ALL	Created
105496	ERG	hsa-miR-4314	Hypodiploid_ALL	Created
105497	ERG	hsa-miR-4314	Hypodiploid_ALL	Created
105498	ERG	hsa-miR-4314	Hypodiploid_ALL	Created
105499	ERG	hsa-miR-4314	Hypodiploid_ALL	Created
105500	ERG	hsa-miR-330-5p	Hypodiploid_ALL	Created
105501	ERG	hsa-miR-330-5p	Hypodiploid_ALL	Created
105502	ERG	hsa-miR-330-5p	Hypodiploid_ALL	Created
105503	ERG	hsa-miR-330-5p	Hypodiploid_ALL	Created
105504	ERG	hsa-miR-330-5p	Hypodiploid_ALL	Created
105505	ERG	hsa-miR-330-5p	Hypodiploid_ALL	Created
105506	ERG	hsa-miR-4298	Hypodiploid_ALL	Created
105507	ERG	hsa-miR-4298	Hypodiploid_ALL	Created
105508	ERG	hsa-miR-4298	Hypodiploid_ALL	Created
105509	ERG	hsa-miR-4298	Hypodiploid_ALL	Created
105510	ERG	hsa-miR-4298	Hypodiploid_ALL	Created
105511	ERG	hsa-miR-4298	Hypodiploid_ALL	Created
105512	ERG	hsa-miR-1470	Hypodiploid_ALL	Disrupted
105513	ERG	hsa-miR-326	Hypodiploid_ALL	Created
105514	ERG	hsa-miR-1470	Hypodiploid_ALL	Disrupted
105515	ERG	hsa-miR-326	Hypodiploid_ALL	Created
105516	ERG	hsa-miR-1470	Hypodiploid_ALL	Disrupted
105517	ERG	hsa-miR-326	Hypodiploid_ALL	Created
105518	ERG	hsa-miR-1470	Hypodiploid_ALL	Disrupted
105519	ERG	hsa-miR-326	Hypodiploid_ALL	Created
105520	ERG	hsa-miR-1470	Hypodiploid_ALL	Disrupted
105521	ERG	hsa-miR-326	Hypodiploid_ALL	Created
105522	ERG	hsa-miR-1470	Hypodiploid_ALL	Disrupted
105523	ERG	hsa-miR-326	Hypodiploid_ALL	Created
105524	ERG	hsa-miR-4497	Hypodiploid_ALL	Disrupted
105525	ERG	hsa-miR-4497	Hypodiploid_ALL	Disrupted
105526	ERG	hsa-miR-4497	Hypodiploid_ALL	Disrupted
105527	ERG	hsa-miR-4497	Hypodiploid_ALL	Disrupted
105528	ERG	hsa-miR-4497	Hypodiploid_ALL	Disrupted
105529	ERG	hsa-miR-4497	Hypodiploid_ALL	Disrupted
105812	MLF1	hsa-miR-5197-3p	Hypodiploid_ALL	Created
105813	MLF1	hsa-miR-5197-3p	Hypodiploid_ALL	Created
105814	MLF1	hsa-miR-5197-3p	Hypodiploid_ALL	Created
105815	MLF1	hsa-miR-5197-3p	Hypodiploid_ALL	Created
105816	MLF1	hsa-miR-5197-3p	Hypodiploid_ALL	Created
105817	MLF1	hsa-miR-5197-3p	Hypodiploid_ALL	Created
105818	MLF1	hsa-miR-5192	Hypodiploid_ALL	Disrupted
105819	MLF1	hsa-miR-5192	Hypodiploid_ALL	Disrupted
105820	MLF1	hsa-miR-5192	Hypodiploid_ALL	Disrupted
105821	MLF1	hsa-miR-5192	Hypodiploid_ALL	Disrupted
105822	MLF1	hsa-miR-5192	Hypodiploid_ALL	Disrupted
105823	MLF1	hsa-miR-5192	Hypodiploid_ALL	Disrupted
105824	MLF1	hsa-miR-4428	Hypodiploid_ALL	Disrupted
105825	MLF1	hsa-miR-4428	Hypodiploid_ALL	Disrupted
105826	MLF1	hsa-miR-4428	Hypodiploid_ALL	Disrupted
105827	MLF1	hsa-miR-4428	Hypodiploid_ALL	Disrupted
105828	MLF1	hsa-miR-4428	Hypodiploid_ALL	Disrupted
105829	MLF1	hsa-miR-4428	Hypodiploid_ALL	Disrupted
105847	KAT6A	hsa-miR-4418	Hypodiploid_ALL	Created
105848	KAT6A	hsa-miR-4418	Hypodiploid_ALL	Created
105849	KAT6A	hsa-miR-4418	Hypodiploid_ALL	Created
105850	KAT6A	hsa-miR-4698	Hypodiploid_ALL	Created
