	Unnamed: 0	Acute myeloid leukemia	BladderUrothelialCarcinoma(TCGA,US)	Breast Cancer	BreastCarcinoma(WTSI,UK)	BreastInvasiveCarcinoma(TCGA,US)	CervicalSquamousCellCarcinoma(TCGA,US)	Chronic lymphocytic leukaemia	ColonAdenocarcinoma(TCGA,US)	Colorectal adenocarcinoma	GastricCancer(CCGC,CN)	Hepatocellular carcinoma	Hypodiploid_ALL	Leukemia/T-ALL	LiverCancer(NCC,JP)	LiverCancer(RIKEN,JP)	Lung	MalignantMelanoma(WTSI,UK)	Medulloblastoma	Melanoma	Myeloid leukemia	Myeloma	Pancreatic	PediatricBrainTumors(DKFZ,DE)	Prostate	ProstateCancer(OICR,CA)	RectumAdenocarcinoma(TCGA,US)	Small cell lung cancer	T-cell ALL	UterineCorpusEndometrioidCarcinoma(TCGA,US)
1627	hsa-miR-549	4.0		3.0	8.0			1.0	33.0	11.0	2.0		2.0		46	68	1.0		9.0	2.0						15.0				11.0
1628	hsa-miR-550a-3-5p	6.0	1.0	2.0	6.0	2.0			8.0	3.0	2.0	1.0	3.0		62	58	3.0		3.0							112.0	1.0			14.0
1629	hsa-miR-550a-3p			2.0	1.0				9.0	14.0	4.0	4.0	1.0		60	50	2.0		3.0	3.0					3.0	32.0		3.0		18.0
1630	hsa-miR-550a-5p	6.0	1.0	2.0	6.0	2.0			8.0	3.0	2.0	1.0	3.0		62	58	3.0		3.0							112.0	1.0			14.0
1631	hsa-miR-550b-2-5p		1.0	5.0					2.0	8.0		2.0	1.0	3.0	59	39	5.0								1.0	33.0	1.0	3.0		16.0
1632	hsa-miR-550b-3p			2.0	3.0				12.0	4.0	2.0	4.0			38	61	8.0		4.0	4.0					2.0	18.0		3.0	1.0	11.0
1633	hsa-miR-551a		1.0	6.0					1.0	1.0	1.0		1.0		34	13			1.0							11.0			1.0	23.0
1634	hsa-miR-551b-3p		1.0	6.0					1.0	1.0	1.0		1.0		34	13			1.0							11.0			1.0	23.0
1635	hsa-miR-551b-5p			1.0	1.0		1.0	3.0	11.0	19.0		1.0	3.0		69	109	5.0		3.0	8.0	1.0				1.0	22.0	4.0	4.0	1.0	9.0
1636	hsa-miR-552		5.0	12.0	4.0	2.0			7.0	22.0	8.0				70	69	3.0	3.0	4.0	8.0		3.0			11.0	108.0	4.0			30.0
1637	hsa-miR-553								8.0	4.0	3.0	2.0	14.0		48	51	9.0		1.0	2.0	2.0					7.0		3.0		12.0
1638	hsa-miR-554		2.0	2.0					2.0	5.0					25	19	3.0			1.0					2.0	35.0				4.0
1639	hsa-miR-555			2.0					1.0	2.0	1.0		7.0		39	31	8.0								13.0	6.0	1.0			5.0
1640	hsa-miR-556-3p			6.0					20.0	24.0	4.0		10.0	5.0	60	109			5.0	4.0	1.0		4.0			15.0				14.0
1641	hsa-miR-556-5p		1.0	5.0	4.0				13.0	3.0	1.0	1.0	2.0		51	53	3.0		4.0	1.0		2.0	1.0	2.0		101.0			1.0	19.0
1642	hsa-miR-557	2.0	2.0	5.0					3.0	15.0	8.0	2.0	2.0	7.0	62	50	9.0		7.0				2.0		1.0	46.0	1.0			32.0
1643	hsa-miR-5571-3p			3.0	4.0				8.0	7.0	4.0	2.0	1.0		37	40	3.0		10.0	4.0					2.0	101.0		4.0		6.0
1644	hsa-miR-5571-5p		4.0	10.0	4.0				28.0	8.0	9.0		9.0		65	78	2.0		1.0	3.0			3.0		4.0	42.0	4.0	4.0	2.0	74.0
1645	hsa-miR-5572		1.0	1.0	1.0				6.0	13.0	1.0	3.0	5.0	2.0	76	40	18.0			4.0	2.0			1.0	1.0	176.0		1.0	1.0	16.0
1646	hsa-miR-5579-3p		2.0	1.0	2.0				15.0	10.0	1.0		1.0		59	37	1.0							1.0	6.0	7.0	7.0			5.0
1647	hsa-miR-5579-5p			2.0	3.0				1.0	15.0	4.0		1.0		42	39	4.0		1.0	4.0					2.0	13.0				9.0
1648	hsa-miR-558	1.0	1.0	7.0	1.0			1.0	5.0	5.0	3.0			8.0	64	54	5.0		5.0	9.0	1.0			1.0		33.0				18.0
1649	hsa-miR-5580-3p			11.0	1.0			2.0	26.0	12.0	1.0		1.0	2.0	97	141	4.0		6.0	2.0			2.0		3.0	31.0	4.0			22.0
1650	hsa-miR-5580-5p		2.0	5.0	1.0				11.0	9.0	2.0	2.0	2.0	3.0	92	42	4.0		5.0	5.0				4.0		377.0	1.0	6.0		43.0
1651	hsa-miR-5581-3p			1.0	4.0			1.0	25.0	26.0	21.0		9.0	3.0	85	92	9.0		5.0	3.0				1.0	2.0	42.0				24.0
1652	hsa-miR-5581-5p		3.0	3.0	4.0				17.0	3.0	3.0		1.0	1.0	47	66	10.0		3.0	7.0						34.0		4.0		29.0
1653	hsa-miR-5582-3p			13.0	4.0			1.0	27.0	27.0	7.0	4.0	3.0		105	113	14.0		7.0	3.0				2.0	1.0	23.0	4.0			20.0
1654	hsa-miR-5582-5p			9.0	4.0				8.0	4.0	2.0	3.0	2.0	5.0	69	42	7.0		4.0	7.0	3.0			1.0	3.0	54.0	4.0	8.0		12.0
1655	hsa-miR-5583-3p	3.0		4.0	1.0				3.0	12.0	3.0		14.0	7.0	74	84	3.0		3.0	6.0				2.0	3.0	11.0				14.0
1656	hsa-miR-5583-5p			9.0	2.0			1.0	11.0	11.0			1.0	1.0	105	73	7.0		9.0	3.0						21.0	4.0			6.0
1657	hsa-miR-5584-3p		3.0	8.0					10.0	12.0	8.0		1.0		53	44	4.0		2.0	3.0		2.0		2.0	1.0	38.0	1.0	5.0		34.0
1658	hsa-miR-5584-5p	1.0	1.0	6.0	3.0		4.0	1.0	1.0	18.0	6.0	4.0	4.0		125	93	17.0	2.0	13.0	19.0			1.0	4.0	3.0	34.0			5.0	8.0
1659	hsa-miR-5585-3p		2.0	4.0	1.0				18.0	3.0	4.0	11.0	5.0		49	58	6.0			3.0	3.0				1.0	21.0		1.0		18.0
1660	hsa-miR-5585-5p		1.0	3.0	4.0			1.0	9.0	4.0	2.0			2.0	34	67	5.0	2.0	8.0	7.0		1.0		2.0	4.0	66.0	1.0			12.0
1661	hsa-miR-5586-3p		2.0	6.0	1.0	18.0			5.0	11.0	2.0	2.0	1.0	2.0	68	48	5.0			2.0		1.0		2.0	3.0	70.0				13.0
1662	hsa-miR-5586-5p		6.0	3.0					6.0	20.0			2.0	1.0	54	62	14.0	1.0	3.0	5.0			2.0		1.0	97.0				15.0
1663	hsa-miR-5587-3p		1.0	9.0					7.0	3.0	3.0		2.0		53	24				4.0					6.0	28.0		1.0		5.0
1664	hsa-miR-5587-5p			2.0					10.0	6.0	1.0	2.0	3.0	9.0	37	37	1.0		3.0				1.0	1.0		35.0		1.0		20.0
1665	hsa-miR-5588-3p		3.0	8.0	3.0	6.0			5.0	6.0					55	26	4.0			3.0	1.0				1.0	47.0				24.0
1666	hsa-miR-5588-5p	6.0		1.0					10.0	14.0			3.0		75	52	1.0		9.0	1.0				5.0	1.0	46.0		5.0		32.0
1667	hsa-miR-5589-3p	2.0	2.0	13.0	1.0			3.0	6.0	18.0	7.0	2.0	1.0	2.0	91	77	7.0		5.0	2.0			1.0		5.0	22.0		5.0	1.0	30.0
1668	hsa-miR-5589-5p			9.0	9.0				10.0	21.0	3.0		2.0	11.0	127	112	17.0		5.0	15.0		3.0	1.0	4.0	13.0	590.0	1.0	1.0		35.0
1669	hsa-miR-559	1.0	1.0	6.0	5.0				15.0	20.0	5.0	2.0	4.0		48	95	9.0	2.0	12.0	8.0	1.0				2.0	65.0				10.0
1670	hsa-miR-5590-3p		3.0	16.0	2.0			1.0	8.0	19.0	8.0	2.0	8.0		154	154	12.0	2.0	11.0	12.0	3.0			1.0	9.0	47.0				56.0
1671	hsa-miR-5590-5p	1.0		7.0					4.0	14.0	7.0		2.0		55	37			3.0	2.0		1.0			2.0	26.0		1.0	1.0	16.0
1672	hsa-miR-5591-3p			3.0				1.0	3.0	5.0			1.0	10.0	36	38			7.0							15.0	2.0		1.0	13.0
1673	hsa-miR-5591-5p	2.0	3.0	11.0			2.0	1.0	5.0	10.0	1.0	1.0	3.0	2.0	64	61	4.0		4.0	5.0	2.0	1.0			3.0	165.0				19.0
1674	hsa-miR-561-3p		2.0	6.0	2.0			1.0	15.0	11.0	7.0	1.0	4.0		66	152	2.0	2.0	3.0	5.0				1.0	2.0	232.0		5.0		33.0
1675	hsa-miR-561-5p		4.0	7.0	2.0		2.0		12.0	14.0			1.0	9.0	78	42	3.0		2.0	7.0				32.0		10.0		4.0		32.0
1676	hsa-miR-562			5.0	2.0				19.0	27.0	8.0	1.0	2.0		61	63	5.0	2.0	5.0	3.0					2.0	83.0		4.0		11.0
1677	hsa-miR-563			2.0	3.0				2.0		1.0			10.0	27	30	2.0			1.0						54.0				11.0
1678	hsa-miR-564		2.0	7.0	2.0				6.0	7.0			2.0	2.0	47	45	5.0		2.0	1.0					3.0	15.0	4.0	5.0		16.0
1679	hsa-miR-566			1.0		1.0			2.0	2.0			1.0	1.0	42	10	1.0		1.0			1.0			4.0	8.0				23.0
1680	hsa-miR-567		1.0	4.0					10.0	8.0	2.0	2.0	2.0	3.0	77	78	3.0		1.0	1.0			1.0		6.0	53.0		3.0	1.0	17.0
1681	hsa-miR-568	1.0		2.0					3.0	18.0	4.0	6.0	2.0	7.0	64	81			12.0							18.0				22.0
1682	hsa-miR-5680		1.0	4.0	4.0			1.0	6.0	17.0	6.0	2.0	6.0	1.0	138	94	12.0		18.0	19.0					2.0	18.0	4.0	2.0		41.0
1683	hsa-miR-5681a		3.0	9.0					7.0	11.0	3.0	10.0	8.0	1.0	101	77	7.0		11.0	21.0	3.0		1.0	1.0	6.0	7.0		5.0		29.0
1684	hsa-miR-5681b			1.0					2.0	4.0	8.0		1.0	12.0	26	45	4.0		8.0						2.0	20.0	4.0	1.0		8.0
1685	hsa-miR-5682		2.0	6.0					25.0	8.0	5.0		4.0		54	28						1.0	1.0		3.0	101.0	2.0			18.0
1686	hsa-miR-5683		2.0	15.0	5.0				10.0	8.0	4.0	2.0	1.0		76	135	5.0		3.0	2.0				1.0	1.0	25.0		3.0	1.0	26.0
1687	hsa-miR-5684	6.0		12.0	1.0				2.0	17.0			1.0		55	76	12.0		6.0	2.0						36.0		1.0		5.0
1688	hsa-miR-5685			5.0	1.0				4.0	12.0	1.0	1.0		2.0	96	64	7.0	1.0	1.0		3.0		1.0		3.0	29.0			1.0	24.0
1689	hsa-miR-5686	1.0		1.0						7.0	1.0				15	15			1.0							6.0	4.0			7.0
1690	hsa-miR-5687		5.0	3.0				1.0	10.0	12.0	4.0		2.0	3.0	60	61	1.0		8.0	9.0	2.0		1.0	1.0		15.0	8.0			21.0
1691	hsa-miR-5688	1.0	3.0	5.0					28.0	26.0	5.0		2.0		167	145	15.0		1.0	9.0	5.0				7.0	75.0	7.0	2.0		25.0
1692	hsa-miR-5689	1.0	1.0	5.0	2.0				11.0	19.0	3.0		3.0	9.0	68	91	7.0		4.0						7.0	40.0	1.0	3.0		15.0
1693	hsa-miR-569		2.0	5.0	1.0				24.0	6.0	5.0			2.0	55	91	5.0		9.0	7.0					1.0	19.0		1.0		11.0
1694	hsa-miR-5690		1.0	5.0	2.0				1.0	7.0	2.0			5.0	80	98	2.0		3.0							61.0	1.0			13.0
1695	hsa-miR-5691	10.0	2.0	5.0	4.0				12.0	1.0			1.0	1.0	53	32			2.0	1.0	1.0				3.0	41.0		7.0		29.0
1696	hsa-miR-5692a	2.0	2.0	8.0				1.0	5.0	30.0	6.0	2.0	3.0	9.0	186	174			7.0	7.0	3.0	1.0			12.0	29.0				51.0
1697	hsa-miR-5692b	2.0		3.0		2.0		1.0	4.0	35.0	1.0	4.0	1.0	9.0	96	127	1.0		3.0	5.0	1.0				5.0	13.0	4.0			19.0
1698	hsa-miR-5692c	2.0		3.0		2.0		1.0	4.0	35.0	1.0	4.0	1.0	9.0	96	127	1.0		3.0	5.0	1.0				5.0	13.0	4.0			19.0
1699	hsa-miR-5693		1.0	18.0					6.0	7.0	4.0		3.0	1.0	94	42	41.0			3.0						118.0	1.0			11.0
1700	hsa-miR-5694			5.0	6.0				8.0	14.0	5.0		2.0	3.0	63	39			1.0	2.0	2.0				1.0	21.0	3.0		1.0	13.0
1701	hsa-miR-5695	1.0	3.0	7.0	6.0		1.0		2.0	7.0	6.0	6.0	4.0		64	57	1.0		5.0	4.0	1.0					111.0				20.0
1702	hsa-miR-5696		4.0	14.0	15.0		2.0		24.0	25.0	2.0	2.0	2.0	10.0	83	101	10.0		12.0	1.0					1.0	17.0	2.0	1.0		25.0
1703	hsa-miR-5697	1.0	1.0	2.0	2.0		2.0		23.0	2.0	5.0		1.0		39	46	1.0	2.0	3.0	1.0	1.0			2.0		45.0	1.0	4.0		11.0
1704	hsa-miR-5698	1.0	1.0	16.0	1.0		1.0		16.0	24.0	1.0	2.0	5.0		151	55	23.0	4.0	3.0	17.0	1.0	1.0		1.0	7.0	19.0				19.0
1705	hsa-miR-5699		2.0	7.0	3.0				5.0	11.0	8.0		1.0		59	72	10.0	2.0	6.0	1.0				3.0	1.0	75.0		2.0	1.0	15.0
1706	hsa-miR-570-3p		2.0	10.0	11.0			2.0	25.0	58.0	2.0	8.0	9.0		117	134	14.0	1.0	4.0	4.0					9.0	60.0	1.0	3.0		13.0
1707	hsa-miR-570-5p			5.0	2.0		2.0	2.0	30.0	7.0	12.0			1.0	68	85	2.0		2.0	4.0						7.0	1.0	1.0		21.0
1708	hsa-miR-5700	2.0		5.0		1.0		1.0	10.0	11.0	4.0		3.0		96	74	2.0		2.0				1.0	2.0	8.0	50.0		2.0		34.0
1709	hsa-miR-5701			4.0	4.0				28.0	15.0	3.0	1.0	2.0		47	100	10.0		3.0	2.0	1.0					10.0	4.0		1.0	18.0
1710	hsa-miR-5702		1.0	4.0	2.0		1.0			8.0		2.0	3.0		44	56	5.0		1.0		1.0		1.0			25.0			2.0	14.0
1711	hsa-miR-5703		1.0	9.0	4.0	18.0		1.0	6.0	11.0	2.0	2.0	7.0		101	73	4.0		2.0	3.0	4.0				1.0	71.0		1.0		48.0
1712	hsa-miR-5704		1.0	15.0	2.0	1.0			11.0	3.0	4.0		2.0		46	45	1.0		3.0	3.0		1.0	2.0	2.0	2.0	27.0		6.0		7.0
1713	hsa-miR-5705		3.0	2.0					22.0	14.0	1.0	1.0	2.0	1.0	35	46	8.0		10.0				1.0	2.0	2.0	51.0	10.0		1.0	18.0
1714	hsa-miR-5706		3.0	8.0					11.0	4.0	1.0		4.0		86	34	10.0			3.0			1.0	2.0	1.0	30.0		4.0		30.0
1715	hsa-miR-5707			7.0				3.0		3.0	2.0		2.0	1.0	34	40	2.0		14.0	1.0					1.0	14.0	4.0			21.0
1716	hsa-miR-5708			4.0	1.0		1.0		2.0	4.0	4.0		2.0		41	25	2.0		3.0			1.0				82.0				13.0
1717	hsa-miR-571			1.0	2.0					6.0	6.0			1.0	46	41	1.0			8.0					1.0	33.0		1.0		17.0
1718	hsa-miR-572		1.0	1.0						3.0	2.0				24	5	4.0		3.0							1.0				13.0
1719	hsa-miR-573		7.0	5.0	4.0			1.0	13.0	7.0	6.0		3.0	5.0	82	82	6.0	2.0	5.0	5.0		1.0		2.0	4.0	47.0		7.0		19.0
1720	hsa-miR-574-3p		1.0	2.0			1.0	4.0	4.0	2.0	2.0				35	27	1.0		4.0						2.0	16.0				25.0
1721	hsa-miR-574-5p			12.0	1.0	18.0			1.0	7.0	5.0				68	43	6.0						4.0		7.0	41.0		1.0		29.0
1722	hsa-miR-575			8.0	3.0	1.0			3.0	8.0	9.0		1.0		76	38	34.0		3.0	2.0		2.0		1.0	4.0	113.0				28.0
1723	hsa-miR-576-3p		2.0	3.0	1.0				17.0	6.0	2.0		1.0		77	82	11.0		1.0	5.0		2.0	1.0	13.0	7.0	26.0		1.0		47.0
1724	hsa-miR-576-5p			11.0	5.0				16.0	13.0			2.0		66	77	9.0		6.0	5.0						22.0	8.0			16.0
1725	hsa-miR-577			9.0					4.0	9.0	1.0		6.0		90	75	3.0		2.0	2.0		1.0		1.0		7.0				20.0
1726	hsa-miR-578		4.0	10.0	3.0				13.0	8.0	2.0	2.0			87	81	4.0	2.0	1.0	7.0		1.0			3.0	10.0				38.0
1727	hsa-miR-579		3.0	17.0	1.0		1.0		18.0	23.0	3.0	1.0	2.0	8.0	94	103	8.0		11.0	1.0	1.0				4.0	14.0	4.0		1.0	38.0
1728	hsa-miR-580		2.0	8.0	2.0				5.0	13.0	1.0	2.0	1.0		97	76	9.0		10.0	7.0	1.0					91.0		3.0		39.0
1729	hsa-miR-581		4.0	5.0					6.0	24.0	2.0	4.0	2.0	1.0	59	70	4.0	2.0	2.0	1.0		1.0		1.0	8.0	35.0	8.0	1.0		39.0
1730	hsa-miR-582-3p			7.0	2.0				4.0	4.0				5.0	65	49	3.0			3.0			1.0		1.0	16.0		3.0	1.0	12.0
1731	hsa-miR-582-5p		2.0	12.0	3.0		1.0	1.0	14.0	14.0	16.0	2.0		3.0	75	94	2.0		4.0	1.0	1.0			3.0	2.0	201.0	4.0	1.0		18.0
1732	hsa-miR-583	4.0	6.0	10.0	1.0	1.0		4.0	18.0	4.0	1.0	5.0	6.0	9.0	68	122	3.0	1.0	7.0	16.0	6.0	1.0			5.0	28.0				42.0
1733	hsa-miR-584-3p		3.0	1.0					9.0	15.0	6.0		8.0		51	52	2.0		8.0	6.0		1.0		2.0	3.0	27.0				15.0
1734	hsa-miR-584-5p		2.0	3.0	1.0				2.0	24.0	6.0		1.0	9.0	49	49	4.0		5.0	2.0			1.0		1.0	18.0				7.0
1735	hsa-miR-585		4.0						2.0	5.0	2.0		2.0	1.0	32	10			2.0	1.0					4.0	36.0				25.0
1736	hsa-miR-586	4.0		5.0					6.0	10.0	4.0		1.0		90	68	6.0		8.0	5.0			2.0	3.0	7.0	47.0				37.0
1737	hsa-miR-587	1.0		9.0	1.0			1.0	36.0	26.0	1.0	1.0	4.0	3.0	74	124	7.0		6.0	1.0				1.0	2.0	13.0				27.0
1738	hsa-miR-588		4.0	1.0	2.0	3.0			8.0	7.0	6.0		1.0		86	50	4.0		5.0	1.0			2.0	3.0	1.0	169.0		1.0		18.0
1739	hsa-miR-589-3p		2.0	5.0	5.0				8.0	9.0	1.0		8.0	2.0	94	72	6.0	2.0	2.0	11.0	2.0	1.0		1.0		49.0		2.0		17.0
1740	hsa-miR-589-5p		3.0	14.0	4.0				3.0			2.0	1.0	2.0	72	44	12.0		6.0	7.0	1.0					30.0		1.0		48.0
1741	hsa-miR-590-3p	3.0		9.0		2.0		1.0	49.0	60.0	5.0	3.0	2.0	3.0	135	209	10.0		25.0	5.0	5.0				6.0	40.0	12.0			56.0
1742	hsa-miR-590-5p		3.0	10.0	3.0	1.0			17.0	5.0					45	35	1.0								1.0	16.0	10.0			11.0
1743	hsa-miR-591			1.0		1.0			3.0	15.0	20.0		7.0	1.0	43	66	6.0		1.0	1.0						134.0				15.0
1744	hsa-miR-592		3.0	2.0					5.0	13.0	1.0	4.0	2.0	2.0	53	55	4.0		2.0	1.0		1.0			5.0	59.0	12.0			34.0
1745	hsa-miR-593-3p		5.0	13.0	5.0		1.0	7.0	14.0	10.0	6.0	1.0	8.0	9.0	67	59	7.0		1.0	3.0		1.0		3.0	1.0	84.0			1.0	60.0
1746	hsa-miR-593-5p		1.0	7.0	2.0				16.0	8.0	3.0		1.0	2.0	89	39	10.0			1.0					2.0	24.0	4.0	5.0		20.0
1747	hsa-miR-595	5.0	4.0	5.0	2.0				13.0		8.0		1.0	2.0	105	68	2.0	2.0	2.0			1.0		2.0	7.0	130.0				21.0
1748	hsa-miR-596		3.0		1.0		1.0	1.0	6.0	5.0	4.0			2.0	64	78	9.0		1.0	1.0						141.0		2.0		18.0
1749	hsa-miR-597			5.0					10.0	8.0	5.0	2.0	1.0	3.0	67	26	3.0			1.0		1.0			1.0	58.0	10.0	1.0		21.0
1750	hsa-miR-598		1.0	2.0						7.0	2.0				25	15	3.0		1.0	3.0	2.0				1.0	18.0				15.0
1751	hsa-miR-599		4.0	3.0					5.0	13.0	1.0	2.0	2.0	3.0	58	63	5.0		2.0			1.0		2.0	5.0	56.0	12.0			29.0
1752	hsa-miR-600		2.0	12.0	5.0		1.0		13.0	6.0	9.0		1.0	2.0	59	82	4.0		3.0	1.0				3.0		209.0	4.0			14.0
1753	hsa-miR-601		1.0	2.0					6.0	7.0			2.0		16	37	1.0		3.0					1.0	2.0	37.0				10.0
1754	hsa-miR-602		2.0	1.0	3.0				5.0	6.0			6.0		49	45			1.0	1.0				1.0	3.0	6.0		2.0		30.0
1755	hsa-miR-603		3.0	13.0	1.0	3.0		1.0	14.0	18.0	3.0	1.0	6.0		127	76	9.0		7.0	1.0			1.0		10.0	115.0		4.0		24.0
1756	hsa-miR-604		1.0	8.0	8.0				4.0	4.0	3.0	1.0	1.0	2.0	76	56	9.0		1.0	2.0	2.0	4.0		4.0		194.0			5.0	17.0
1757	hsa-miR-605			11.0	3.0		1.0	2.0	19.0	9.0	5.0	3.0	1.0		58	63	6.0	4.0	2.0	5.0	1.0				5.0	304.0	13.0			7.0
1758	hsa-miR-606			10.0	1.0				11.0	9.0	1.0		4.0	1.0	78	43	3.0		8.0	2.0					2.0	23.0	4.0	1.0		5.0
1759	hsa-miR-607		5.0	6.0	1.0			5.0	28.0	9.0	4.0	1.0	4.0		82	124	9.0		5.0	3.0	6.0	1.0				32.0	13.0	3.0		19.0
1760	hsa-miR-608		1.0	8.0	2.0				12.0	11.0	4.0	5.0			72	65	10.0	1.0	7.0	3.0		1.0	1.0	1.0	9.0	50.0		1.0		15.0
1761	hsa-miR-609			6.0	2.0				11.0	6.0	1.0	1.0	1.0		63	31	4.0		1.0	2.0	1.0	1.0			2.0	40.0	1.0			31.0
1762	hsa-miR-610		1.0	7.0	1.0				4.0	2.0					41	52	2.0		1.0	2.0			2.0			19.0	1.0			8.0
1763	hsa-miR-611		1.0	1.0	6.0			1.0		3.0	2.0		1.0	2.0	59	21	4.0		2.0	4.0					4.0	7.0			2.0	16.0
1764	hsa-miR-612	1.0	2.0	9.0	1.0				10.0	25.0	2.0	1.0	3.0	8.0	152	58	14.0		12.0	17.0		3.0	1.0		8.0	477.0	1.0			43.0
1765	hsa-miR-613				3.0	6.0			6.0	14.0			3.0		83	54	6.0		3.0	8.0				1.0		36.0				27.0
1766	hsa-miR-614									16.0					14	9	8.0								1.0	115.0				6.0
1767	hsa-miR-615-3p	5.0	4.0	1.0	3.0					1.0	3.0		3.0	8.0	27	7				2.0						8.0				10.0
1768	hsa-miR-615-5p			14.0	4.0				14.0	8.0	1.0	6.0			78	48	7.0	1.0	3.0	11.0	1.0		1.0		3.0	8.0				25.0
1769	hsa-miR-616-3p		2.0	7.0	5.0		3.0		5.0	19.0	2.0		3.0		56	37	5.0		3.0	5.0	2.0					26.0		1.0		16.0
1770	hsa-miR-616-5p		2.0	14.0			2.0		20.0	21.0	3.0		3.0		81	100	15.0		4.0						12.0	48.0	5.0	3.0		19.0
1771	hsa-miR-617		3.0	3.0	5.0				23.0	5.0	6.0			9.0	91	77	4.0		8.0	5.0	1.0				1.0	11.0	4.0			26.0
1772	hsa-miR-618			12.0					2.0	13.0	1.0		2.0		55	70	11.0		6.0	2.0					4.0	43.0	4.0	1.0		6.0
1773	hsa-miR-619		4.0	2.0	1.0				2.0	13.0	1.0		1.0		64	69	3.0		2.0	4.0		1.0			2.0	57.0				24.0
1774	hsa-miR-620							1.0	8.0	8.0		2.0	7.0	7.0	90	56	2.0		2.0	5.0	2.0				1.0	43.0	2.0			21.0
1775	hsa-miR-621	6.0		1.0	1.0				9.0	2.0	3.0	1.0			30	24	6.0						1.0			112.0				6.0
1776	hsa-miR-622		1.0	1.0	1.0				5.0	9.0	4.0		1.0	1.0	62	37			4.0	9.0	4.0				1.0	40.0			1.0	17.0
1777	hsa-miR-623		4.0	3.0	1.0				6.0	3.0	5.0				58	47	4.0		1.0	3.0						21.0	2.0	4.0	1.0	5.0
1778	hsa-miR-624-3p	1.0	1.0	7.0	2.0				9.0	14.0	5.0		4.0		75	94	13.0		1.0	5.0			3.0	28.0	1.0	23.0	4.0			19.0
1779	hsa-miR-624-5p		3.0		5.0				19.0	7.0				1.0	36	23	8.0		1.0	4.0					1.0	23.0	4.0			15.0
1780	hsa-miR-625-3p			7.0	4.0				3.0	4.0	3.0	3.0	1.0	3.0	50	104			1.0	1.0						18.0	1.0			4.0
1781	hsa-miR-625-5p		1.0	13.0	2.0				9.0	14.0	4.0	4.0	2.0		100	45	14.0	3.0	13.0	11.0		1.0	1.0		5.0	13.0				15.0
1782	hsa-miR-626		1.0	8.0	6.0					13.0	3.0		5.0	1.0	72	52	4.0		2.0	2.0				2.0	1.0	50.0		1.0		23.0
1783	hsa-miR-627		1.0	5.0	1.0				3.0	8.0		2.0	2.0		36	38			4.0	2.0			1.0			43.0			2.0	12.0
1784	hsa-miR-628-3p		1.0	1.0	2.0					5.0	2.0		7.0		54	42			8.0				1.0		1.0	18.0				9.0
1785	hsa-miR-628-5p	1.0	1.0		1.0			1.0	5.0	5.0	19.0	1.0	2.0	1.0	81	41	10.0		5.0	1.0	1.0				1.0	126.0	4.0			22.0
1786	hsa-miR-629-3p		2.0	32.0					4.0	15.0	2.0		2.0		48	60	9.0		4.0	2.0	1.0				1.0	87.0		1.0		35.0
1787	hsa-miR-629-5p		1.0	1.0	1.0				2.0	4.0	3.0	4.0	3.0	1.0	41	40	8.0		5.0	1.0	1.0				4.0	80.0	4.0	1.0		27.0
1788	hsa-miR-630		1.0	8.0	1.0				12.0	18.0	9.0	1.0	1.0		40	104			6.0	4.0			3.0			14.0	8.0			17.0
1789	hsa-miR-631		4.0	2.0					4.0	7.0	1.0				48	66	3.0		3.0	1.0		1.0			2.0	28.0				21.0
1790	hsa-miR-632		1.0	6.0	4.0				5.0	7.0	4.0				78	49	2.0		2.0		1.0				1.0	37.0	2.0			20.0
1791	hsa-miR-633	2.0		4.0					5.0	10.0	7.0		1.0	1.0	51	60	3.0		4.0	3.0						24.0	3.0			14.0
1792	hsa-miR-634			9.0					2.0	27.0	6.0			2.0	80	40	8.0		3.0	1.0			2.0	3.0	5.0	366.0				15.0
1793	hsa-miR-635		5.0	9.0	6.0				3.0	6.0			4.0		77	41	5.0		7.0	3.0			2.0		1.0	46.0				9.0
1794	hsa-miR-636		6.0	2.0	2.0	2.0			10.0	4.0	2.0				64	40	9.0		3.0	2.0					5.0	29.0		1.0		31.0
1795	hsa-miR-637	2.0		14.0	3.0				2.0	19.0	3.0	3.0	5.0	12.0	147	75	21.0	1.0	3.0	13.0	1.0	3.0	1.0	1.0	11.0	85.0				23.0
1796	hsa-miR-638		2.0	5.0					4.0	11.0	7.0				47	32	5.0		4.0	5.0						28.0			5.0	7.0
1797	hsa-miR-639			4.0						5.0	1.0		2.0		26	14	1.0									21.0		1.0		27.0
1798	hsa-miR-640		2.0	4.0	5.0	1.0			4.0	7.0			2.0	2.0	39	29			1.0	2.0					1.0	40.0				11.0
1799	hsa-miR-641	1.0	3.0	4.0	7.0				22.0	15.0	10.0	2.0	2.0	9.0	107	135	9.0		1.0	4.0	2.0		3.0			22.0		4.0		19.0
1800	hsa-miR-642a-3p		5.0	8.0	7.0			2.0	5.0	11.0	2.0				118	67	7.0		10.0	8.0	1.0	1.0	1.0	1.0	6.0	39.0	4.0	9.0	1.0	25.0
1801	hsa-miR-642a-5p		2.0	10.0		6.0	1.0		12.0	5.0	4.0	1.0	11.0	1.0	63	62	7.0		1.0	4.0	1.0				2.0	15.0	4.0			9.0
